No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
58,ACTG,RUT,Industrials,Business Equipment & Supplies,USA,521430000.0,23.46,9.0,1.17,4.17,0.77,1.27,-999,4.09,-999,0.0,0.0,-0.6076,0.871,-999,0.2,0.695,6.0354,2.3895,0.0207,0.0,0.8672,-0.0381,0.0071,0.1463,0.0929,20.06,19.67,0.02,0.02,0.5777,0.4309,-0.0206,0.3316,0.3665,0.3846,0.47,0.1952,-0.0457,0.5219,-0.8895,4.4375,Mar 14/a,5.22
59,ACU,-999,Consumer Defensive,Household & Personal Products,USA,169250000.0,9.9,-999,0.99,0.88,1.73,30.5,6.99,1.52,0.0125,0.1172,0.36,0.1345,-999,0.3024,0.1,0.0703,-0.049,17.9858,0.1283,-0.0695,0.6236,-0.0052,0.0105,0.2011,0.1455,3.54,1.41,0.25,0.26,0.3771,0.0929,-0.0132,0.2085,0.0766,0.9953,0.7,0.017,-0.0906,1.0581,-0.0906,56.0708,Mar 01/b,46.37
60,ACV,-999,Financial,Closed-End Fund - Equity,USA,247000000.0,-999,-999,-999,-999,-999,-999,-999,-999,0.0604,-999,-999,-999,-999,-0.0305,0.032,-999,-999,-999,0.0004,0.0,0.2163,-999,0.0024,-999,-999,-999,-999,-999,-999,-999,-999,-0.005,0.0162,0.1177,0.3002,1.41,0.0394,-0.0273,0.4168,-0.3181,1.6114,-999,23.83
61,ACVA,RUT,Consumer Cyclical,Auto & Truck Dealerships,USA,3020000000.0,-999,41.79,-999,6.27,6.53,7.34,-999,2.51,-999,-999,0.01,1.5925,6.4655,-0.1518,0.008,0.7989,0.2083,0.0679,0.1669,-0.1226,0.8095,0.0405,0.0724,-0.1597,-0.1283,2.12,2.12,0.28,0.29,0.4519,-0.1564,-0.0192,0.014,0.3312,0.4669,1.56,0.1238,-0.0578,0.5898,-0.5126,2.018,Feb 21/a,18.41
62,ADAP,-999,Healthcare,Biotechnology,United Kingdom,311220000.0,-999,-999,-999,5.13,7.88,2.12,-999,0.65,-999,-999,-0.09,-3.2778,-0.2338,0.103,0.01,1.3488,-0.979,-0.1855,0.0198,-0.0356,0.6239,-0.0052,0.014,-1.8796,-1.9217,2.85,2.85,0.5,0.64,0.8377,-1.8798,-0.1329,-0.1988,0.6893,0.3301,2.4,0.0182,-0.3317,2.2619,-0.9365,2.2619,Mar 06/b,1.37
63,ADBE,"NDX, S&P 500",Technology,Software - Infrastructure,USA,217330000000.0,46.34,23.84,3.47,10.91,14.21,31.87,33.5,15.22,-999,0.0,4.39,0.1206,0.1299,0.1786,0.1336,0.1675,0.1175,-0.4985,0.0068,-0.0157,0.8442,-0.0073,0.0115,0.3237,0.2671,1.05,1.05,0.16,0.26,0.8723,0.2411,-0.0386,-0.1067,-0.1445,0.2596,1.27,-0.1373,-0.2399,0.4617,-0.3065,2372.8725,Mar 14/a,485.12
64,ADC,-999,Real Estate,REIT - Retail,USA,5630000000.0,32.95,30.4,16.39,10.48,1.12,387.89,14.51,0.14,0.0542,1.7184,0.45,0.0647,0.0184,-0.0098,0.0201,0.3151,0.2371,-0.0014,0.0181,0.0524,1.0313,0.0661,0.0401,0.0345,0.0211,-999,-999,0.48,0.48,0.5541,0.3016,-0.0191,-0.0217,-0.1101,-0.1719,0.53,-0.0218,-0.191,0.0634,-0.3041,5.7103,Feb 13/a,56.03
65,ADCT,-999,Healthcare,Biotechnology,Switzerland,412650000.0,-999,-999,-999,5.93,-999,1.48,-999,3.38,-999,-999,-0.55,0.2691,0.1571,0.8452,0.158,0.9146,-0.7594,-2.4489,0.3361,0.0,0.5632,0.0546,0.0172,-7.0553,-999,4.97,4.73,-999,-999,0.9521,-3.4415,0.1136,0.0,1.6596,1.4272,1.71,0.1683,-0.1722,12.8924,-0.9116,12.8924,Mar 13/b,5.0
66,ADEA,RUT,Technology,Software - Application,USA,1110000000.0,17.95,7.2,1.2,2.87,3.22,13.34,7.48,0.8,0.0187,0.335,0.21,-0.0616,0.1385,-999,0.15,0.2489,-0.159,-0.8394,0.0249,-0.0078,1.0109,0.0062,0.0343,0.2048,0.076,2.02,2.02,1.48,1.67,0.7549,0.1733,-0.0211,-0.0317,-0.1288,0.2787,2.04,-0.0759,-0.2016,0.5014,-0.2016,4.0407,Feb 20/a,10.69
67,ADI,"NDX, S&P 500",Technology,Semiconductors,USA,96580000000.0,34.86,25.66,-999,8.35,2.72,74.09,29.79,2.63,0.0188,0.5098,1.26,-0.4065,0.2675,0.1035,-0.0151,0.1739,-0.2268,-0.5067,0.0038,-0.0505,0.8884,0.0022,0.0149,0.0781,0.0679,1.51,0.98,0.17,0.2,0.5473,0.2434,-0.0153,0.016,0.0467,-0.0018,1.16,0.009,-0.0395,0.2566,-0.0395,235.0758,Feb 21/b,194.76
68,ADM,S&P 500,Consumer Defensive,Farm Products,USA,32360000000.0,9.91,10.85,-999,0.34,1.35,6.0,10.91,10.57,0.031,0.2801,1.38,-0.1867,0.0307,0.1502,-0.014,0.0884,-0.1241,-0.4216,0.0081,0.0,0.8253,-0.0113,0.015,0.1439,0.1045,1.6,0.95,0.38,0.4,0.0658,0.0371,0.0103,0.1719,-0.1155,-0.2006,0.76,0.1275,-0.2731,0.2512,-0.3582,45.3899,Mar 12/b,63.46
69,ADMA,RUT,Healthcare,Biotechnology,USA,1460000000.0,-999,12.78,-999,5.65,10.68,28.4,361.87,0.23,-999,-999,0.06,3.2692,0.6949,0.3868,-999,0.7326,0.4786,-0.2952,0.0373,-0.1498,0.7429,0.0741,0.0364,-0.1967,-0.1025,5.16,1.69,1.04,1.05,0.3416,-0.1094,-0.0318,0.0441,0.4106,0.9845,0.44,0.1175,-0.0547,1.0882,-0.5436,5.3267,Feb 28/a,6.39
70,ADNT,RUT,Consumer Cyclical,Auto Parts,USA,2840000000.0,13.85,7.53,0.32,0.19,1.24,2.87,6.69,10.85,0.0056,0.0,0.4,0.2422,0.5498,-999,0.436,-0.0167,-0.0105,0.7082,0.0173,-0.0224,0.9306,-0.0431,0.0601,0.0952,0.0439,1.15,0.91,1.12,1.22,0.0649,0.0139,-0.0538,-0.1005,-0.0849,-0.2068,2.4,-0.0814,-0.3303,0.0347,-0.6396,4.2796,Feb 07/b,31.15
71,ADP,"NDX, S&P 500",Industrials,Staffing & Employment Services,USA,100580000000.0,28.5,24.48,2.61,5.41,23.28,60.38,26.87,4.05,0.0199,0.5836,2.79,0.1079,0.0967,0.1407,0.1093,0.0625,0.0631,0.09,0.005,-0.0243,0.8269,0.0081,0.0127,0.9738,0.4659,1.01,1.01,0.77,0.8,0.4954,0.1914,-0.0196,0.0045,0.0479,0.1439,0.79,-0.0084,-0.0467,0.2154,-0.1094,240.0109,Jan 31/b,244.85
72,ADPT,RUT,Healthcare,Biotechnology,USA,374330000.0,-999,-999,-999,2.2,1.21,1.08,-999,2.39,-999,-999,-0.35,0.1603,0.1765,-0.3291,0.216,0.2746,-0.1705,-0.7084,0.0454,-0.0268,0.9541,-0.0309,0.0611,-0.5831,-0.4262,4.66,4.5,0.71,0.74,0.4257,-1.3229,-0.1963,-0.2853,-0.4452,-0.7045,1.26,-0.2866,-0.7159,-0.0096,-0.9638,-0.0096,Feb 14/a,2.58
73,ADSE,-999,Industrials,Electrical Equipment & Parts,Ireland,508770000.0,-999,-999,-999,8.69,8.88,33.41,-999,0.31,-999,-999,-999,-1.0372,0.5116,-999,-999,-999,-999,-999,0.5942,0.0,0.1347,0.0213,0.0058,-0.5633,-0.7101,1.82,0.73,0.05,0.28,0.0261,-0.7317,-0.0076,0.0097,0.5007,3.4068,0.49,0.0928,-0.0941,4.4593,-0.0941,4.4593,Oct 26/b,10.4
74,ADSK,"NDX, S&P 500",Technology,Software - Application,USA,52350000000.0,58.22,26.86,4.79,9.61,35.34,23.31,40.84,10.5,-999,0.0,1.75,0.0615,0.1296,-999,0.1214,0.1647,0.1352,-0.0298,0.0028,-0.1291,0.9263,0.0206,0.0106,0.604,0.2053,0.82,0.75,1.38,1.42,0.9218,0.1664,-0.0602,-0.0253,0.0691,0.2037,1.42,-0.0476,-0.1245,0.2992,-0.2894,509.1623,Feb 29/a,244.74
75,ADT,-999,Industrials,Security & Protection Services,USA,5830000000.0,13.95,8.16,3.58,1.03,1.57,44.89,6.86,0.14,0.0228,-999,0.15,0.2794,0.208,0.258,0.039,0.0184,-0.2571,2.6304,0.5757,0.0,0.336,-0.0067,0.0351,0.0107,0.0406,0.68,0.52,2.01,2.1,0.4618,0.0818,-0.0432,-0.1392,0.0047,-0.0748,1.59,-0.0387,-0.1539,0.3149,-0.6264,0.8884,Feb 28/b,6.43
76,ADTH,-999,Communication Services,Advertising Agencies,USA,292700000.0,-999,24.77,-999,1.71,1.72,4.17,104.91,0.77,-999,0.0,-0.03,-999,0.5476,-999,-0.129,0.1331,0.1521,-0.8242,0.7418,0.0,0.1484,0.0039,0.02,0.0,0.0,4.2,4.2,0.03,0.04,0.4522,0.0,0.0031,0.0523,1.1611,1.0252,1.24,0.0748,-0.191,1.9009,-0.7294,1.9009,Mar 12/a,3.22
77,ADTN,RUT,Technology,Communication Equipment,USA,395860000.0,-999,14.37,-999,0.34,0.67,4.54,-999,1.11,0.0358,-999,-0.11,0.9525,5.8837,-0.5324,0.023,0.2021,-0.3706,-3.8045,0.0746,0.0,0.8289,0.4331,0.0402,-0.3297,-0.3192,2.63,1.33,0.38,0.39,0.2916,-0.2279,-0.0754,-0.1887,-0.3033,-0.6712,1.1,-0.1681,-0.6708,0.0244,-0.8945,0.0479,Feb 27/b,5.03
78,ADUS,RUT,Healthcare,Medical Care Facilities,USA,1660000000.0,26.61,19.12,1.77,1.57,2.34,25.58,16.12,3.99,-999,0.0,1.11,0.0616,0.0983,0.2363,0.15,0.1556,0.1186,0.3222,0.0208,-0.103,0.9654,0.0249,0.0247,0.0933,0.0718,1.38,1.38,0.23,0.25,0.3109,0.0591,-0.0119,0.0288,0.1357,-0.0215,0.95,0.0725,-0.1119,0.321,-0.2085,35.4679,Feb 26/a,102.11
79,ADV,RUT,Communication Services,Advertising Agencies,USA,1370000000.0,-999,7.71,-999,0.32,1.22,9.56,7.08,0.45,-999,-999,0.08,4.4054,0.1694,-999,-0.051,0.0772,-0.0209,1.0115,0.9286,0.001,0.1928,-0.0744,0.3067,-0.0564,-0.0211,1.87,1.81,1.69,1.72,0.0814,-0.015,-0.0162,0.2171,0.1768,1.7308,1.65,0.062,-0.1394,2.7699,-0.694,2.7699,Feb 29/b,4.26
80,ADVM,-999,Healthcare,Biotechnology,USA,261860000.0,-999,-999,-999,72.74,1.53,2.71,-999,4.65,-999,-999,-1.41,0.4881,0.0702,0.0036,-999,-0.569,-999,0.2849,0.279,0.0414,0.3327,-999,0.0433,-0.8843,-0.7911,4.13,4.13,0.77,0.9,-2.4944,-32.5458,-0.1075,-0.3178,0.418,0.8029,0.8,-0.2601,-0.5751,0.8532,-0.9798,1.3766,Mar 18/a,12.62
81,ADX,-999,Financial,Closed-End Fund - Equity,USA,2390000000.0,4.21,-999,-999,67.96,0.94,-999,-999,-999,0.0075,0.284,-999,-999,-999,-999,-999,-999,0.0,3.414,0.0684,0.0,0.2741,-999,0.0056,-999,-999,-999,-999,-999,-999,-999,-999,-0.0138,0.0084,0.121,0.3196,1.0,0.0159,-0.0179,0.3455,-0.0179,40.9674,-999,19.25
82,AE,-999,Energy,Oil & Gas Refining & Marketing,USA,76920000.0,466.2,213.79,-999,0.03,0.82,1.7,4.18,17.61,0.0321,11.6223,-0.21,1.069,0.4,-0.3475,-999,0.2116,-0.0508,0.8534,0.0257,0.0086,0.5805,-0.0293,0.0062,0.0023,0.0016,1.1,1.01,0.45,0.58,0.0063,0.0001,0.0321,0.1189,0.1872,-0.2326,0.83,0.174,-0.2739,0.3202,-0.6685,16.1029,Mar 13/a,29.93
83,AEAE,-999,Financial,Shell Companies,USA,81800000.0,71.45,-999,-999,-999,17.76,255.63,-999,0.04,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4.1031,0.7847,0.0,0.1455,0.7725,0.0006,0.0454,1.1265,0.11,0.11,0.0,0.15,-999,-999,0.0072,0.0063,0.043,0.1182,0.06,0.0107,-0.059,0.0984,-0.059,1.8987,-999,11.16
84,AEE,S&P 500,Utilities,Utilities - Regulated Electric,USA,19360000000.0,16.62,14.77,3.46,2.58,1.71,509.52,-999,0.14,0.0369,0.5762,1.15,0.0547,0.0655,0.0569,0.048,0.0421,-0.2092,-0.0445,0.0039,-0.011,0.7986,-0.0163,0.0179,0.1054,0.0435,0.65,0.43,1.33,1.45,0.2773,0.1536,-0.0169,-0.0056,-0.0162,-0.1585,0.45,0.0237,-0.2026,0.0847,-0.267,5.686,Feb 22/a,72.71
85,AEF,-999,Financial,Closed-End Fund - Equity,USA,256300000.0,8.86,-999,-999,25.83,0.85,-999,-999,-999,0.0752,0.6796,-999,-999,-999,-999,-999,-999,-0.346,-999,-999,-999,0.74,-999,0.0003,-999,-999,-999,-999,-999,-999,-999,-999,0.0,-0.0137,0.0223,-0.0596,0.99,0.0051,-0.0868,0.1477,-0.7366,4.7449,-999,5.05
86,AEG,-999,Financial,Insurance - Diversified,Netherlands,10260000000.0,-999,6.5,-999,-999,1.16,-999,-999,-999,0.0628,-999,0.27,9.7865,0.1056,-999,-999,-999,-0.3254,-0.8258,0.0,-999,0.1096,-0.0079,0.0012,-999,-999,0.38,-999,0.53,0.53,-999,-999,0.0182,0.0657,0.0826,0.4128,1.16,0.0527,-0.016,0.4589,-0.9015,4.3118,Mar 01/b,6.16
87,AEHR,RUT,Technology,Semiconductor Equipment & Materials,USA,327160000.0,15.98,20.56,0.8,4.01,3.75,6.48,51.12,1.75,-999,0.0,-0.03,-0.1914,0.1559,0.9024,0.2,0.3712,0.4466,0.5964,0.0628,-0.0035,0.7126,0.3565,0.2189,0.2921,0.2255,11.53,7.28,0.07,0.07,0.5065,0.2576,-0.0855,-0.323,-0.4976,-0.6221,1.99,-0.2645,-0.7904,0.0764,-0.7904,27.35,Apr 09/a,11.34
88,AEIS,RUT,Industrials,Electrical Equipment & Parts,USA,3660000000.0,28.82,16.99,6.13,2.21,3.2,3.5,24.71,27.99,0.002,0.1177,0.67,-0.281,0.6433,-0.0188,0.047,0.217,-0.1742,-0.1405,0.0107,-0.0113,1.0814,0.0025,0.0768,0.1183,0.0603,5.1,4.1,0.86,0.89,0.3191,0.0775,-0.0394,-0.0435,-0.0327,0.0483,1.54,-0.033,-0.2249,0.1967,-0.2249,33.073,Feb 06/a,97.96
89,AEL,RUT,Financial,Insurance - Life,USA,4470000000.0,26.32,7.99,0.98,2.64,1.48,-999,1.15,-999,-999,-999,1.78,-0.0296,-0.0317,-0.1627,0.2681,0.0001,-0.7502,-16.5414,0.0195,0.0,0.9479,-0.0497,0.0279,0.068,0.0429,-999,-999,0.29,0.29,-999,0.0986,0.0012,0.0119,0.0166,0.5772,0.78,0.0115,-0.0002,0.5982,-0.0002,18.0169,Feb 14/a,56.29
90,AEM,-999,Basic Materials,Gold,Canada,30930000000.0,15.1,24.14,-999,4.67,1.59,88.68,33.33,0.7,0.0258,0.4051,0.56,0.1073,0.0402,-999,-0.007,0.2535,0.2686,-2.7053,0.0024,0.0,0.677,0.0221,0.0146,0.1089,0.0912,2.09,0.74,0.1,0.1,0.2997,0.2929,0.0394,0.1554,0.1792,0.1195,1.06,0.1925,0.0018,0.4345,-0.3052,22.619,Apr 25/a,62.0
91,AEO,RUT,Consumer Cyclical,Apparel Retail,USA,4840000000.0,28.47,12.73,2.69,0.92,2.78,10.66,11.91,2.3,0.0169,0.4919,0.26,0.1346,0.1157,-0.101,0.106,0.0647,0.1222,-0.8855,0.0842,-0.0155,0.9809,-0.0242,0.111,0.1019,0.0645,1.61,0.89,0.52,0.68,0.3437,0.0323,-0.05,0.0448,0.1992,0.7896,1.58,0.0685,-0.0734,1.4623,-0.3716,98.5588,Mar 07/b,24.5
92,AEON,-999,Healthcare,Biotechnology,USA,317440000.0,-999,-999,-999,-999,-999,61.52,-999,0.14,-999,-999,-999,-999,-999,-999,-999,0.0,-999,-424.4815,0.7066,0.0,0.1365,0.0456,0.0132,-0.2738,-999,0.48,0.48,-999,-999,-999,-999,-0.2759,-0.3607,0.0853,-0.1683,0.5,-0.2133,-0.5108,1.4926,-0.5108,1.4926,Mar 29/a,8.4
93,AEP,"NDX, S&P 500",Utilities,Utilities - Regulated Electric,USA,44170000000.0,19.76,14.07,3.45,2.28,1.75,74.45,-999,1.13,0.043,0.7939,1.33,0.066,0.0659,0.0173,0.0572,0.0402,-0.0526,-0.1399,0.0009,0.0,0.7623,0.0033,0.0222,0.0899,0.0347,0.53,0.36,1.52,1.74,0.2902,0.1139,-0.025,0.0004,0.0067,-0.0792,0.51,0.0293,-0.126,0.21,-0.205,4.5766,Feb 27/b,83.95
94,AER,-999,Industrials,Rental & Leasing Services,Ireland,18360000000.0,6.18,8.23,1.14,2.52,1.07,10.06,-999,8.69,-999,0.0,2.45,-0.0725,0.0674,0.1486,0.054,0.0947,-0.0215,1.6341,0.0307,0.0,0.9204,-0.0081,0.0119,0.1918,0.0496,0.81,0.79,2.81,2.81,0.5559,0.4302,0.0054,0.0947,0.2059,0.5775,1.85,0.0839,-0.012,0.6357,-0.012,46.7486,Feb 23/b,87.38
95,AES,S&P 500,Utilities,Utilities - Diversified,USA,12840000000.0,55.21,8.66,7.36,1.01,7.34,5.86,-999,3.08,0.0385,1.9637,0.29,0.0845,0.0935,-0.2572,0.075,0.0374,-0.0301,0.8884,0.0043,0.0131,0.9312,0.0031,0.0159,0.0628,0.009,0.68,0.61,5.8,6.85,0.1982,0.0191,0.0084,0.1147,-0.0419,-0.241,1.08,0.1039,-0.2975,0.5818,-0.7517,18.6522,Feb 26/a,18.08
96,AESI,RUT,Energy,Oil & Gas Equipment & Services,USA,3560000000.0,14.4,5.92,-999,5.8,-999,16.94,-999,1.38,0.0431,0.3341,0.42,0.5126,0.5758,-999,-0.003,0.8714,-0.0582,-999,0.6056,-0.0076,0.2276,-999,0.0863,0.1529,0.1013,3.44,3.81,0.2,0.2,0.5091,0.1717,0.0345,0.1482,0.4195,0.3817,0.59,0.1933,-0.047,0.5435,-0.047,0.5799,Feb 27/b,23.4
97,AEVA,RUT,Technology,Software - Infrastructure,USA,210550000.0,-999,-999,-999,48.85,0.92,0.95,-999,4.19,-999,-999,-0.57,0.101,0.0393,-999,0.2,0.0985,7.5691,-3.696,0.4274,1.0846,0.5595,-999,0.0517,-0.5349,-0.6431,12.46,12.33,0.02,0.03,-1.365,-34.632,0.0153,-0.2679,-0.202,-0.2611,-999,-0.1549,-0.475,0.7161,-0.9635,0.7161,Mar 05/a,3.99
98,AEYE,-999,Technology,Software - Application,USA,107050000.0,-999,22.87,-999,3.42,15.98,11.59,713.7,0.79,-999,-999,0.06,1.6364,0.3793,0.0748,-999,0.4536,0.0171,0.7272,0.4953,0.0,0.1123,-0.0277,0.0085,-0.679,-0.4239,1.28,1.28,1.06,1.11,0.7773,-0.1875,-0.0859,0.3203,0.856,0.2449,1.38,0.2514,-0.1938,1.4387,-0.878,12.5556,Mar 06/a,9.15
99,AFAR,-999,Financial,Shell Companies,Singapore,64420000.0,58.75,-999,-999,-999,2.58,280.08,-999,0.04,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,-0.8052,0.5197,0.0,0.4879,2.9692,0.0004,0.0344,0.0964,0.19,0.19,0.0,0.0,-999,-999,0.0068,0.0059,0.0358,0.1235,0.01,0.0167,-0.0425,0.0665,-0.0425,0.1338,-999,11.15
100,AFB,-999,Financial,Closed-End Fund - Debt,USA,305560000.0,-999,-999,-999,12.37,0.98,-999,-999,-999,0.0369,-999,-999,-999,-999,-0.0184,-999,-999,0.031,-999,-999,-999,0.603,-999,0.0004,-999,-999,-999,-999,-999,-999,-999,-999,-0.0328,-0.0283,-0.0167,-0.0167,0.5,-0.022,-0.038,0.1877,-0.3757,0.5079,-999,10.63
101,AFBI,-999,Financial,Banks - Regional,USA,103430000.0,16.37,-999,-999,2.29,0.85,-999,14.09,-999,-999,0.0,-999,-999,-999,0.6231,-999,0.2265,0.2247,-0.0782,0.2892,0.0002,0.1791,0.0294,0.0009,0.0541,0.0399,0.34,-999,0.33,0.33,-999,0.1428,-0.0266,-0.0353,0.0069,0.0069,0.47,-0.0247,-0.0606,0.4269,-0.105,1.7257,Oct 26/a,16.11
102,AFCG,RUT,Real Estate,REIT - Specialty,USA,247630000.0,11.82,5.8,-999,3.58,0.77,2.04,11.66,5.88,0.1611,1.9681,0.49,-0.0417,0.0571,-999,-999,2.2884,-0.1855,-4.1619,0.2387,0.0,0.2807,-0.0697,0.0377,0.0636,0.0459,-999,-999,0.41,0.41,0.7967,0.2988,-0.0323,0.0518,0.0008,0.0292,1.1,0.009,-0.1794,0.2089,-0.5302,0.2089,Mar 07/b,11.98
103,AFG,-999,Financial,Insurance - Property & Casualty,USA,11090000000.0,13.18,11.1,5.03,1.43,2.6,-999,5.84,-999,0.054,0.2588,2.72,0.0516,0.0753,0.1142,0.0262,0.0374,0.0933,-0.03,0.0722,-0.0037,0.6557,-0.0082,0.0114,0.2051,0.1437,0.45,-999,0.39,0.39,-999,0.1102,-0.0288,0.0313,0.1224,0.132,0.78,0.0513,-0.0375,0.3039,-0.0509,41.2203,Feb 06/a,132.55
104,AFJK,-999,Financial,Shell Companies,USA,92550000.0,-999,-999,-999,-999,1.33,159.57,-999,0.06,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2279,0.0,0.1331,-999,0.0088,-999,-999,23.38,23.38,0.0,0.0,-999,-999,0.0028,0.0068,-999,-999,-999,0.0061,-0.005,0.0098,-0.005,0.0098,-999,10.25
105,AFL,S&P 500,Financial,Insurance - Life,USA,49150000000.0,11.03,12.34,1.49,2.63,2.25,-999,15.41,-999,0.0227,0.2159,1.59,0.0364,0.0717,0.156,0.074,-0.0282,-0.0579,0.5428,0.0984,-0.0052,0.6027,-0.0094,0.022,0.2101,0.1589,3.31,-999,0.33,0.34,-999,0.2491,-0.0051,0.0397,0.0379,0.3366,0.91,0.043,-0.0097,0.3542,-0.0097,901.0352,Jan 31/a,85.42
106,AFMD,-999,Healthcare,Biotechnology,Germany,96750000.0,-999,-999,-999,10.83,1.52,1.22,-999,5.33,-999,-999,-1.67,0.3444,0.2781,-0.824,-999,-0.0404,-0.961,-5.2096,0.1311,0.0,0.275,-999,0.0132,-1.0088,-1.4647,3.25,3.23,0.22,0.33,-999,-12.825,0.2226,0.1368,-0.0182,-0.1227,2.03,0.1556,-0.4162,1.8993,-0.9732,1.8993,Mar 28/b,6.48
107,AFRM,-999,Technology,Software - Infrastructure,USA,10090000000.0,-999,-999,-999,5.27,3.81,4.81,307.52,6.84,-999,-999,-0.69,0.2816,0.292,-0.5894,-999,0.5907,0.4794,0.5058,0.2044,-0.0464,0.703,0.0491,0.1242,-0.2917,-0.0859,12.22,12.22,2.31,2.32,0.8421,-0.3919,-0.1178,-0.1085,-0.2266,2.0407,3.59,-0.1465,-0.3737,2.7352,-0.8139,2.8132,Feb 08/a,32.87
108,AFT,-999,Financial,Closed-End Fund - Debt,USA,221300000.0,6.15,-999,-999,5.72,0.95,-999,-999,-999,0.1089,0.637,-999,-999,-999,-999,-999,-999,0.308,1.643,0.0007,1.3281,0.3416,-999,0.0037,-999,-999,-999,-999,-999,-999,-999,-999,-0.0028,-0.0159,0.0684,0.1287,0.48,0.0085,-0.0353,0.1572,-0.2986,0.7863,-999,14.21
109,AFYA,-999,Consumer Defensive,Education & Training Services,Brazil,1620000000.0,21.08,10.05,3.5,2.82,2.19,14.26,8.61,1.27,0.0017,0.0,0.47,0.2129,0.1694,0.2675,0.0603,0.4735,0.3254,0.6248,0.7994,0.0,0.1398,-0.0663,0.0358,0.1146,0.0619,1.14,1.14,0.68,0.74,0.6136,0.134,-0.0285,-0.1078,-0.1413,0.749,0.97,-0.1039,-0.1971,0.7713,-0.4824,1.0676,Mar 14/a,18.05
110,AG,-999,Basic Materials,Silver,Canada,2240000000.0,-999,42.11,-999,3.9,1.65,11.9,-999,0.65,0.0026,-999,-0.03,0.2336,4.0173,0.1551,0.468,0.1605,-0.0759,1.5642,0.0235,0.0,0.2968,-999,0.0711,-0.0976,-0.0846,2.57,2.04,0.18,0.19,0.0276,-0.2355,0.3248,0.5275,0.3861,0.025,1.39,0.5316,-0.0347,0.8681,-0.7102,17.1163,Feb 23/b,7.79
111,AGCO,-999,Industrials,Farm & Heavy Construction Machinery,USA,9130000000.0,7.83,9.67,7.43,0.63,1.96,15.33,15.6,7.98,0.0499,0.071,2.28,-0.1686,-0.0217,0.3428,0.0105,0.0942,-0.0252,0.055,0.1699,0.0,0.8009,0.0043,0.0376,0.2744,0.1897,1.46,0.67,0.33,0.33,0.2591,0.0813,-0.0056,0.1028,0.0216,0.0073,1.32,0.0549,-0.1291,0.1566,-0.1508,80.5019,Feb 06/b,122.33
112,AGI,-999,Basic Materials,Gold,Canada,5880000000.0,28.09,22.42,-999,5.75,2.01,24.74,47.96,0.6,0.0067,0.189,0.13,0.0755,0.1606,-999,-0.1389,0.0975,0.0979,0.1503,0.0035,0.0,0.5945,-999,0.0056,0.0744,0.0718,2.36,1.27,0.0,0.0,0.359,0.2052,0.0054,0.1184,0.1478,0.1505,1.18,0.1582,-0.0166,0.3757,-0.0166,5.533,Feb 21/a,14.83
113,AGIO,RUT,Healthcare,Biotechnology,USA,1550000000.0,-999,-999,-999,57.72,1.9,1.99,-999,13.83,-999,-999,-1.64,-0.0534,0.1174,-0.0098,0.39,0.0266,0.648,-3.5863,0.0258,-0.1267,1.0621,-0.0301,0.1251,-0.3683,-0.4056,12.27,11.99,0.07,0.09,0.4495,-13.1263,-0.0578,-0.1334,0.1738,0.2755,0.86,-0.0207,-0.2239,0.3918,-0.8016,0.747,Feb 15/b,27.55
114,AGL,-999,Healthcare,Medical Care Facilities,USA,1950000000.0,-999,-999,-999,0.43,2.92,3.93,-999,1.21,-999,-999,-0.01,0.3466,0.5231,0.0765,-999,0.5371,0.531,-2.2839,0.2612,0.0002,0.8577,0.0183,0.1552,-0.234,-0.305,1.51,1.51,0.07,0.08,0.011,-0.0472,-0.2213,-0.1782,-0.6068,-0.8121,0.55,-0.205,-0.8362,0.0698,-0.894,0.0698,Feb 27/a,4.75
115,AGM,RUT,Financial,Credit Services,USA,2030000000.0,11.81,10.16,1.07,2.84,2.18,2.28,5.39,81.91,0.03,0.2784,4.06,0.089,0.0784,0.1234,0.11,0.0941,0.1078,0.1088,0.1612,-0.0003,0.6823,-0.009,0.0216,0.149,0.0088,-999,-999,12.93,18.65,1.0,0.242,-0.0515,0.0282,0.0127,0.4216,1.1,-0.0005,-0.0634,0.5188,-0.0634,159.0714,Feb 23/b,186.75
116,AGNC,-999,Real Estate,REIT - Mortgage,USA,6720000000.0,-999,4.78,-999,6.68,1.01,3.79,-999,2.55,0.1491,27.907,0.57,-0.1613,-0.0766,-0.2453,-0.0181,0.9262,-1.9398,-0.3949,0.0085,-0.0241,0.414,0.0387,0.0706,0.0192,0.0038,-999,-999,0.01,7.44,1.0,0.0318,-0.0242,0.0084,0.0288,-0.0483,1.44,0.0051,-0.0919,0.4185,-0.7373,0.5456,Jan 22/a,9.66
