No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,Fundamental Score
874,CLPT,RUT,Healthcare,Medical Devices,USA,190070000.0,-999.0,-999.0,-999.0,8.52,7.89,7.81,-999.0,0.99,-999.0,-999.0,-0.2,-0.3431,0.1058,0.0608,0.3,0.3001,0.1197,-0.2626,0.1341,0.0,0.2673,0.0619,0.0671,-0.6833,-0.5793,6.68,5.07,0.57,0.58,0.5787,-0.9792,0.0737,0.0678,0.3544,-0.0732,0.93,0.0914,-0.295,0.9062,-0.9614,4.8045,Nov 09/a,7.72,0.0,False,False,4
1991,HUYA,-999,Communication Services,Entertainment,China,305550000.0,-999.0,187.74,-999.0,0.29,0.54,0.26,-999.0,13.3,-999.0,-999.0,-0.02,0.5573,1.1497,-0.3253,-0.0668,0.2289,-0.3448,-0.8132,0.002,0.0,0.5641,-0.0092,0.0358,-0.0395,-0.0406,5.16,5.13,0.0,0.0,0.0637,-0.0583,0.0975,0.1294,-0.0197,-0.2086,0.55,0.0565,-0.2942,0.6195,-0.9313,1.128,Nov 14/b,3.49,0.0,False,True,4
3693,SMRT,RUT,Technology,Software - Application,USA,591200000.0,-999.0,582.0,-999.0,2.72,1.72,2.8,-999.0,1.04,-999.0,-999.0,-0.01,0.6531,1.0294,-999.0,-999.0,0.8114,0.2232,0.7101,0.1802,0.0022,0.582,-0.1509,0.0785,-0.1453,-0.1535,2.68,2.3,0.0,0.0,0.1675,-0.2426,0.0069,-0.0762,-0.1208,0.0899,2.03,-0.04,-0.2937,0.3503,-0.8078,0.4335,Mar 05/b,2.91,238435.0,True,False,4
3253,PPIH,-999,Industrials,Building Products & Equipment,USA,63960000.0,12.79,-999.0,-999.0,0.44,1.11,8.63,-999.0,0.92,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0796,0.2054,0.1372,0.0538,0.0091,0.2958,0.0121,0.0005,0.0907,0.064,1.65,1.37,0.39,0.65,0.2699,0.0345,-0.0149,-0.0762,0.2152,-0.2577,0.3,-0.0254,-0.2907,0.2861,-0.7488,5.6127,-999,7.94,33020.0,False,True,4
424,BABA,-999,Consumer Cyclical,Internet Retail,China,178610000000.0,13.58,8.65,1.19,1.37,1.31,1.94,-999.0,38.54,0.0126,0.243,1.56,0.1648,-0.023,0.0129,0.1146,0.2891,0.0345,-0.6877,0.0022,0.0,0.1462,-0.105,0.0182,0.1,0.0872,1.8,1.8,0.14,0.16,0.3539,0.1081,-0.0131,0.0137,-0.0379,-0.1643,0.47,0.0125,-0.29,0.1195,-0.7664,0.304,Feb 07/b,74.59,0.0,False,True,5
1297,EGAN,RUT,Technology,Software - Application,USA,188760000.0,27.77,18.91,2.78,1.97,2.83,2.17,15.55,2.78,-999.0,0.0,0.07,0.22,0.0492,-999.0,0.1,0.0991,-0.0697,22.4375,0.3191,0.0,0.5632,0.0084,0.0051,0.1093,0.1027,1.96,1.96,0.02,0.03,0.6893,0.0733,0.0377,-0.2194,-0.205,-0.2351,0.54,-0.1789,-0.2899,0.1,-0.9918,39.3333,Feb 08/a,6.05,0.0,False,True,3
260,API,-999,Technology,Software - Application,China,235500000.0,-999.0,-999.0,-999.0,1.56,0.37,1.16,-999.0,2.6,-999.0,-999.0,-0.09,0.7174,0.2949,-0.2656,-999.0,0.4406,-0.1652,-0.6397,0.0417,0.0,0.3366,-0.0534,0.0305,-0.1737,-0.1962,4.63,4.63,0.0,0.01,0.6144,-0.8239,0.0949,0.0753,0.1029,-0.2188,0.11,0.1016,-0.2891,0.2658,-0.9739,0.2658,Feb 26/a,3.0,-416197793.0,False,False,4
1799,GPMT,RUT,Real Estate,REIT - Mortgage,USA,235200000.0,-999.0,7.91,-999.0,0.88,0.27,1.18,3.66,3.86,0.1557,-999.0,-0.0,-0.3081,2.3353,-999.0,0.0491,0.1174,0.0493,-0.7736,0.0226,0.0259,0.5321,-0.0003,0.0131,-0.0695,-0.0279,-999.0,-999.0,2.27,2.27,0.9576,-0.2945,-0.0298,-0.2512,-0.1331,-0.2297,1.82,-0.1779,-0.2881,0.1486,-0.7625,1.6872,Feb 14/a,4.56,141951.0,True,True,3
789,CERS,RUT,Healthcare,Medical Devices,USA,398640000.0,-999.0,-999.0,-999.0,2.59,8.28,5.05,-999.0,0.44,-999.0,-999.0,-0.03,0.0729,0.4831,-999.0,-999.0,0.208,0.0051,0.1608,0.0342,0.0016,0.7443,-0.0034,0.0247,-0.8209,-0.4079,1.88,1.35,1.53,1.97,0.5531,-0.3241,-0.0179,0.0628,0.3665,-0.2281,1.3,0.0592,-0.2857,0.8257,-0.9731,3.0,Mar 05/a,2.2,16200.0,False,False,3
2436,LSAK,-999,Technology,Software - Infrastructure,South Africa,218370000.0,-999.0,115.74,-999.0,0.4,1.25,3.22,-999.0,1.09,-999.0,-999.0,-0.03,0.4327,1.2163,-999.0,0.15,0.2239,0.0575,0.5996,0.322,0.0163,0.2433,0.0109,0.0019,-0.0898,-0.0616,1.58,1.36,0.55,0.7,0.1713,-0.0455,-0.0331,0.061,-0.0411,-0.2489,1.01,-0.0002,-0.2843,0.1667,-0.9455,0.2963,Feb 06/a,3.5,1064171.0,True,False,4
2557,MFIN,-999,Financial,Credit Services,USA,176400000.0,3.18,3.73,0.21,0.7,0.52,1.38,1.42,5.47,0.045,0.133,0.38,-0.155,0.4362,0.356,0.15,0.586,0.275,0.478,0.2109,0.0,0.278,-0.0621,0.0563,0.171,0.218,-999.0,-999.0,0.66,0.66,-999.0,0.214,-0.0574,-0.2319,-0.2002,-0.0562,2.07,-0.2146,-0.2803,0.3387,-0.7571,4.8527,Feb 20/a,7.55,0.0,False,True,5
313,ASAN,RUT,Technology,Software - Application,USA,4210000000.0,-999.0,-999.0,-999.0,6.66,12.66,7.94,-999.0,2.38,-999.0,-999.0,-0.1,0.7519,0.2383,-0.5876,-999.0,0.6406,0.1772,0.4353,0.6492,0.0412,0.2616,0.0614,0.128,-0.7967,-0.485,1.82,1.82,0.8,0.85,0.9022,-0.4586,0.0868,-0.0125,-0.078,0.282,1.25,0.0171,-0.2802,0.3205,-0.8703,0.6705,Mar 11/a,18.91,96637680.0,True,False,4
3495,RSKD,-999,Technology,Software - Application,Israel,723760000.0,-999.0,-999.0,-999.0,2.47,1.65,1.61,-999.0,2.82,-999.0,-999.0,-0.05,0.4047,0.2192,-999.0,-999.0,0.2634,0.1377,0.2323,0.5378,0.0,0.3913,-0.0206,0.0137,-0.1381,-0.1313,7.56,7.56,0.05,0.06,0.4847,-0.2308,0.0157,-0.0483,0.1158,-0.158,1.28,-0.0037,-0.2739,0.3017,-0.8881,0.3207,Mar 05/b,4.53,0.0,False,False,3
2069,IMMR,RUT,Technology,Software - Application,USA,214280000.0,5.85,5.85,0.39,6.55,1.26,1.42,10.28,4.73,0.0201,0.0,0.19,-0.1614,0.5596,-999.0,0.15,-0.1452,-0.323,-0.6425,0.0822,0.0956,0.6446,-0.0225,0.0477,0.2411,0.2224,6.23,6.23,0.0,0.0,0.9839,1.1524,-0.0218,-0.0666,0.0516,-0.1145,1.47,-0.0335,-0.2724,0.133,-0.9137,5.9592,Nov 13/b,6.73,0.0,False,True,4
2962,OCN,RUT,Financial,Mortgage Finance,USA,199990000.0,-999.0,3.95,-999.0,0.19,0.45,0.78,-999.0,33.22,-999.0,0.0,1.11,1.6335,0.2492,-0.0099,0.21,0.0041,0.2906,0.413,0.1998,0.0,0.5269,-0.1617,0.0075,-0.1484,-0.0054,-999.0,-999.0,28.42,28.42,0.9463,-0.0597,-0.0766,-0.1282,-0.0244,-0.2811,1.88,-0.1064,-0.2724,0.2312,-0.9712,5.1757,Feb 27/b,26.04,0.0,False,True,2
3511,RWT,RUT,Real Estate,REIT - Mortgage,USA,795510000.0,-999.0,9.16,-999.0,1.01,0.66,2.72,-999.0,2.23,0.1058,-999.0,0.08,5.881,0.2298,-999.0,0.2974,0.3088,0.2204,1.3788,0.01,0.0,0.7677,-0.0175,0.034,-0.0047,-0.001,-999.0,-999.0,9.55,10.85,0.982,-0.0156,-0.0147,-0.1394,-0.1168,-0.2008,1.52,-0.121,-0.2711,0.106,-0.9037,1.8271,Feb 20/a,6.05,0.0,False,True,2
4408,YY,-999,Communication Services,Internet Content & Information,Singapore,1400000000.0,-999.0,8.44,-999.0,0.61,0.38,0.37,-999.0,85.96,0.0422,1.2729,0.71,0.432,0.0256,-0.2382,-0.0139,0.1974,-0.0335,-0.7067,0.005,0.0,0.746,-0.0869,0.0458,-0.0229,-0.0154,1.37,1.37,0.0,0.1,0.3578,-0.034,-0.0302,0.0314,-0.1991,0.0003,0.42,-0.0592,-0.2708,0.306,-0.7884,2.0071,Nov 30/b,31.5,-469781.0,False,True,4
2692,MTCH,S&P 500,Communication Services,Internet Content & Information,USA,9620000000.0,15.8,14.13,0.6,2.86,-999.0,11.08,11.6,3.24,-999.0,0.0,0.41,-0.032,0.162,0.0704,0.2614,0.1446,0.1019,1.7448,0.0055,0.0007,0.9581,-0.0342,0.0432,-999.0,0.1662,2.39,2.39,-999.0,-999.0,0.6839,0.1937,-0.0083,-0.0644,0.1346,-0.1322,1.14,-0.0159,-0.2707,0.2894,-0.8027,3.4863,Jan 30/a,35.91,28265.0,False,True,7
3959,TLS,-999,Technology,Software - Infrastructure,USA,254110000.0,-999.0,-999.0,-999.0,1.68,1.55,2.54,-999.0,1.44,-999.0,-999.0,-0.11,-2.3461,-0.0642,-999.0,-999.0,0.1314,-0.431,-0.1452,0.2705,0.0134,0.6295,0.0105,0.0131,-0.2713,-0.2658,4.6,4.57,0.06,0.07,0.3709,-0.305,-0.0027,-0.1247,-0.0293,-0.0593,0.8,-0.0927,-0.27,1.3856,-0.9128,1.3856,Nov 09/b,3.65,16060.0,False,True,4
1067,CVGW,RUT,Consumer Defensive,Food Distribution,USA,506590000.0,-999.0,17.82,-999.0,0.52,2.42,177.75,-999.0,0.16,0.0141,-999.0,0.19,127.75,0.2604,-999.0,0.143,-0.015,-0.0098,-1.3713,0.0639,0.0011,0.8189,-0.0115,0.0616,-0.0387,-0.028,1.63,0.97,0.43,0.47,0.0709,-0.0086,0.0099,0.033,0.2331,-0.1257,0.64,0.0193,-0.2697,0.3287,-0.7365,3.7433,Mar 11/a,28.46,33776.0,False,False,2
2291,KRO,RUT,Basic Materials,Specialty Chemicals,USA,997310000.0,-999.0,35.51,-999.0,0.62,1.2,6.36,-999.0,1.36,0.0876,0.84,-0.14,-1.5914,1.4587,-0.2162,-0.0916,0.0418,-0.1364,-1.9758,0.813,0.0,0.1541,0.0484,0.0474,-0.0744,-0.0501,3.9,1.96,0.53,0.53,0.0911,-0.0396,0.0093,-0.1006,0.0358,-0.272,1.14,-0.0657,-0.2696,0.4075,-0.7487,2.7861,Nov 02/a,8.67,0.0,False,True,3
963,CPE,RUT,Energy,Oil & Gas E&P,USA,2080000000.0,5.13,4.15,0.86,0.89,0.52,623.56,-999.0,0.05,-999.0,0.0,1.48,-0.128,0.1754,-0.1441,0.06,0.3932,-0.1461,-0.4311,0.2143,0.0,0.8148,0.0207,0.188,0.1134,0.0679,0.39,0.39,0.48,0.48,0.373,0.1712,-0.0435,-0.0473,-0.0176,-0.2052,2.48,-0.0389,-0.2692,0.0908,-0.8921,7.2158,Feb 26/a,31.22,0.0,False,True,4
280,ARC,-999,Industrials,Specialty Business Services,USA,115990000.0,10.44,7.5,1.04,0.41,0.74,2.29,4.76,1.18,0.0741,0.7803,0.07,0.2222,0.0909,-999.0,0.1,-0.0745,-0.0284,-0.1644,0.1679,0.0,0.4971,-0.0218,0.0043,0.0725,0.0483,1.59,1.46,0.48,0.6,0.3393,0.04,0.0189,-0.1401,-0.069,-0.1916,1.2,-0.087,-0.2673,0.0345,-0.9308,6.9412,Feb 28/a,2.7,0.0,False,True,3
2343,LC,RUT,Financial,Credit Services,USA,886590000.0,22.32,10.9,-999.0,0.7,0.71,0.69,-999.0,11.72,-999.0,0.0,0.03,-0.3533,2.1637,-999.0,-0.086,0.0806,-0.0028,-0.5849,0.0391,0.0286,0.7426,0.0149,0.0246,0.0322,0.0298,-999.0,-999.0,0.04,0.05,0.7536,0.0307,-0.0195,-0.1078,0.4391,-0.1421,1.99,-0.0601,-0.2646,0.6977,-0.9452,0.861,Jan 30/a,8.03,623109.0,True,True,4
2416,LOCO,RUT,Consumer Cyclical,Restaurants,USA,297870000.0,11.48,12.91,0.77,0.63,1.15,21.57,11.05,0.42,-999.0,0.0,0.16,0.228,-0.0171,0.2092,0.15,0.0197,0.0043,1.0087,0.2008,0.0,0.7224,0.0108,0.0507,0.0943,0.0547,0.42,0.39,0.96,1.04,0.1652,0.0587,0.0044,-0.0434,0.0524,-0.246,1.41,0.0037,-0.2644,0.1147,-0.7497,0.6976,Mar 07/a,9.04,0.0,False,True,2
1155,DH,RUT,Healthcare,Health Information Services,USA,1070000000.0,-999.0,22.22,-999.0,4.35,1.24,3.48,42.77,2.64,-999.0,-999.0,0.08,0.165,0.1846,-999.0,0.472,0.376,0.1384,-56.3831,0.5966,0.0,0.4526,0.0268,0.1043,-0.2024,-0.1624,2.47,2.47,0.3,0.31,0.6592,-0.7385,-0.0022,-0.0171,0.1514,-0.1837,1.41,-0.0079,-0.2613,0.6637,-0.8171,0.6637,Feb 28/a,9.2,0.0,False,False,3
3028,ORC,RUT,Real Estate,REIT - Mortgage,USA,430920000.0,-999.0,42.0,-999.0,2.78,0.92,1.23,53.86,6.81,0.1714,-999.0,-0.16,0.566,1.4348,0.2705,-999.0,2.4835,-0.1288,-0.4551,0.0033,0.3621,0.3439,0.2362,0.0736,-0.0863,-0.0835,-999.0,-999.0,0.0,7.89,0.9277,-0.2532,0.0036,-0.0356,0.1367,-0.2612,1.8,-0.0035,-0.2602,0.4237,-0.8722,0.4237,Feb 01/a,8.4,346751.0,True,True,4
3166,PGRE,RUT,Real Estate,REIT - Office,USA,952080000.0,-999.0,-999.0,-999.0,1.28,0.3,1.87,5.37,2.34,0.032,-999.0,-0.04,0.7167,-0.4118,-999.0,-999.0,-0.0041,0.0459,-4.4645,0.1474,0.0,0.646,-0.0365,0.035,-0.0765,-0.0369,-999.0,-999.0,1.2,1.2,0.2668,-0.3498,-0.0701,-0.124,-0.009,-0.1515,1.24,-0.1015,-0.2601,0.127,-0.7825,0.127,Feb 14/a,4.38,0.0,False,False,1
2794,NGD,-999,Basic Materials,Gold,Canada,815860000.0,-999.0,7.48,-999.0,1.04,1.04,4.24,-999.0,0.28,-999.0,-999.0,0.04,0.3829,0.6426,0.4646,0.05,0.0676,0.1954,-0.6129,0.0582,0.0,0.4665,-0.0249,0.0056,-0.0738,-0.0543,1.54,0.98,0.51,0.51,0.108,-0.0821,0.0259,-0.0083,-0.1439,0.3544,1.5,-0.0867,-0.26,0.4512,-0.9159,2.0505,Feb 13/a,1.19,0.0,False,True,3
1301,EGO,-999,Basic Materials,Gold,Canada,2060000000.0,19.74,13.17,-999.0,2.04,0.59,3.78,-999.0,2.68,-999.0,0.0,0.14,0.1725,0.1528,-999.0,-999.0,0.202,0.2801,3.2134,0.0092,0.0,0.7623,0.0302,0.0199,0.0322,0.0246,3.39,2.53,0.18,0.19,0.2249,0.1013,-0.1073,-0.1591,-0.1721,0.1154,1.07,-0.163,-0.2597,0.2229,-0.9082,3.0278,Feb 22/a,10.15,0.0,False,True,5
2421,LOVE,RUT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,355030000.0,17.98,11.2,0.6,0.52,1.91,9.41,9.36,2.44,-999.0,0.0,1.84,-0.1842,0.4169,-999.0,0.3,0.4104,0.1428,0.7274,0.1289,0.0787,0.9175,-0.0563,0.2654,0.1196,0.0622,1.74,0.64,0.78,0.87,0.5443,0.0298,0.0343,-0.0541,0.1778,-0.1764,2.89,-0.0592,-0.2591,0.6164,-0.76,4.7372,Dec 06/b,22.92,3795508.0,True,True,3
1323,ELVA,-999,Industrials,Electrical Equipment & Parts,Canada,137900000.0,-999.0,7.55,-999.0,2.85,18.35,218.89,-999.0,0.02,-999.0,-999.0,0.03,5.25,2.1765,0.4799,-999.0,0.7496,0.5543,0.9477,0.3369,0.0,0.1335,-999.0,0.0028,-0.0193,-0.0104,0.98,0.61,0.3,2.53,0.2551,-0.0021,-0.0012,0.1043,0.598,0.0062,1.56,0.1121,-0.2591,0.7415,-0.7797,10.6429,Feb 16/a,4.07,0.0,False,True,2
1252,DXC,-999,Technology,Information Technology Services,USA,3940000000.0,-999.0,6.07,-999.0,0.28,1.28,2.33,3.04,9.25,0.0093,-999.0,0.83,-0.1286,0.1757,-999.0,0.0568,-0.0783,-0.0468,2.2101,0.0126,0.0,0.9778,0.0492,0.0743,-0.1202,-0.0618,1.11,1.11,1.42,1.73,0.1234,-0.0335,0.0594,-0.0687,-0.0654,-0.2302,1.87,-0.0422,-0.2585,0.1591,-0.7771,31.2877,Feb 01/a,21.57,0.0,False,True,1
1262,EARN,-999,Real Estate,REIT - Mortgage,USA,96180000.0,15.3,6.03,-999.0,14.96,0.84,2.4,-999.0,2.45,0.163,-999.0,0.23,-0.1825,0.1265,-999.0,-0.0582,0.3221,0.5636,0.2775,0.0179,0.0,0.2437,0.0729,0.0216,0.0354,0.0341,-999.0,-999.0,0.0,7.28,0.7333,0.5909,-0.0151,-0.0561,-0.0328,-0.2439,1.87,-0.0288,-0.2582,0.1572,-0.7033,1.1815,Mar 06/a,5.89,0.0,False,True,3
643,BTE,-999,Energy,Oil & Gas E&P,Canada,2920000000.0,3.74,6.14,0.21,1.64,0.83,164.97,21.68,0.02,0.0193,0.0,0.11,3.4141,-0.0427,0.3272,0.182,0.3305,0.5906,-0.6957,0.1295,0.0,0.2383,-999.0,0.0269,0.2014,0.1011,0.77,0.77,0.56,0.56,0.3129,0.3095,0.0177,0.0815,-0.0897,-0.1995,1.9,0.0699,-0.2581,0.1938,-0.9443,17.1579,Feb 28/a,3.45,0.0,False,True,5
2063,ILPT,-999,Real Estate,REIT - Industrial,USA,239000000.0,-999.0,-999.0,-999.0,0.55,0.36,0.97,-999.0,3.73,0.011,-999.0,-999.0,-999.0,-999.0,-999.0,0.006,0.2553,0.024,-0.0025,0.1163,0.0,0.5255,0.0134,0.0097,-0.1479,-0.0217,-999.0,-999.0,6.43,6.46,0.5182,-0.2468,-0.1081,-0.1519,0.1561,-0.1731,1.7,-0.138,-0.2561,1.2067,-0.8733,1.2067,Feb 20/a,3.63,0.0,False,True,2
1321,ELUT,-999,Healthcare,Medical Devices,USA,83090000.0,-999.0,-999.0,-999.0,1.97,-999.0,5.72,-999.0,0.6,-999.0,-999.0,-0.28,0.2059,0.3042,-0.217,-999.0,0.0605,-0.5054,0.2104,0.5044,0.0,0.2852,-0.0009,0.0039,-7.7514,-26.4749,0.87,0.73,-999.0,-999.0,0.3594,-0.8017,-0.0716,-0.1215,0.9629,-0.1743,0.53,0.0576,-0.2533,2.1227,-0.8113,2.1227,Mar 07/a,3.43,0.0,False,False,3
3402,RES,RUT,Energy,Oil & Gas Equipment & Services,USA,1580000000.0,8.13,7.15,-999.0,0.98,1.59,7.09,7.4,1.03,0.0218,0.1775,0.17,-0.1778,0.2832,0.0201,-999.0,0.1014,-0.1815,-0.5289,0.5515,0.0,0.4123,0.0005,0.1848,0.2049,0.185,4.79,4.06,0.02,0.03,0.2596,0.1191,0.0,-0.0135,-0.0108,-0.1903,1.61,0.0307,-0.2515,0.1546,-0.7283,82.1632,Jan 25/b,7.32,0.0,False,True,5
2320,LAB,-999,Healthcare,Diagnostics & Research,USA,686850000.0,-999.0,-999.0,-999.0,6.53,-999.0,5.33,-999.0,0.44,-999.0,-999.0,-999.0,-999.0,-999.0,-0.057,-999.0,-0.0221,-0.0109,0.2887,0.0332,0.0,0.3172,-0.0202,0.0288,-1.1721,-0.2802,3.3,2.87,-999.0,-999.0,0.4568,-0.72,-0.0125,-0.0247,-0.052,0.3167,1.64,0.0497,-0.25,0.6233,-0.9521,1.5761,Feb 28/a,2.37,0.0,False,False,3
218,AMSC,-999,Industrials,Specialty Industrial Machinery,USA,471990000.0,-999.0,326.5,-999.0,3.49,5.11,19.15,-999.0,0.68,-999.0,-999.0,-0.02,0.9385,1.6316,0.0617,0.25,0.1768,0.6479,0.8345,0.0525,0.0,0.4457,0.0112,0.0556,-0.1967,-0.2015,1.29,0.72,0.02,0.03,0.1948,-0.1212,-0.0114,-0.0425,0.4592,1.4782,1.92,0.1295,-0.2481,2.5978,-0.9826,3.519,Jan 24/a,13.06,0.0,False,False,3
2372,LGF-A,RUT,Communication Services,Entertainment,USA,2140000000.0,-999.0,12.01,-999.0,0.54,-999.0,6.7,6.02,1.36,-999.0,-999.0,0.1,13.0,0.3512,-999.0,0.1469,-0.0079,-0.025,-7.2885,0.7744,0.0,0.2228,0.0013,0.1817,-4.1565,-0.4703,0.48,0.48,-999.0,-999.0,0.4201,-0.2912,0.0271,-0.1473,-0.0381,-0.1473,1.29,-0.1059,-0.2481,0.3126,-0.7805,5.9257,Feb 08/a,9.09,0.0,False,False,2
2246,KGC,-999,Basic Materials,Gold,Canada,5870000000.0,14.2,14.38,-999.0,1.38,0.96,16.2,17.28,0.29,0.0251,0.3554,0.07,-0.1788,-0.0798,-999.0,-999.0,0.0933,0.0367,1.6148,0.0092,0.0,0.6003,0.4458,0.0074,0.0699,0.05,2.47,0.79,0.37,0.37,0.2211,0.0982,-0.0363,-0.1403,-0.1629,0.3168,1.12,-0.1354,-0.2461,0.4059,-0.85,3.2489,Feb 14/a,4.78,0.0,False,True,3
2373,LGF-B,RUT,Communication Services,Entertainment,USA,2010000000.0,-999.0,11.31,-999.0,0.51,-999.0,6.31,5.67,1.36,-999.0,-999.0,0.1,13.0,0.3512,-999.0,-999.0,-0.0079,-0.025,-7.2885,0.4551,0.0,0.4968,-999.0,0.024,-4.1565,-0.4703,0.48,0.48,-999.0,-999.0,0.4201,-0.2912,0.0301,-0.1406,-0.0425,-0.1466,1.28,-0.1016,-0.2445,0.2911,-0.7512,1.2119,Feb 08/a,8.56,0.0,False,False,2
160,ALIM,-999,Healthcare,Drug Manufacturers - Specialty & Generic,USA,175080000.0,-999.0,27.83,-999.0,2.56,3.58,21.04,-999.0,0.16,-999.0,-999.0,0.02,0.8687,1.3529,0.1208,-999.0,0.0446,0.7182,0.9198,0.0993,0.0,0.9202,0.0046,0.0059,-1.3088,-0.1857,2.73,2.63,1.36,1.38,0.7703,-0.3124,0.0277,-0.1523,-0.043,0.5119,1.16,-0.1178,-0.2374,1.5692,-0.9825,-999.0,Oct 26/b,3.34,0.0,False,False,3
4401,YMM,-999,Technology,Software - Application,China,6250000000.0,26.91,15.29,0.75,5.56,1.29,2.29,-999.0,2.86,-999.0,0.0,0.09,0.8608,0.2848,-999.0,0.359,0.4536,0.1838,0.5541,0.0884,0.0,0.389,0.0331,0.0348,0.0538,0.0533,8.21,8.21,0.0,0.0,0.5122,0.2293,0.0348,0.0031,-0.1196,-0.0656,0.3,-0.0005,-0.2312,0.2107,-0.7127,0.5898,Mar 07/b,6.55,0.0,False,True,4
2009,IAG,-999,Basic Materials,Gold,Canada,1270000000.0,13.2,11.28,-999.0,1.28,0.56,3.46,-999.0,0.74,-999.0,0.0,0.01,0.2489,0.9491,-999.0,-999.0,-0.0091,-0.1334,0.9138,0.0025,0.0,0.5236,0.0009,0.0094,-999.0,0.0301,1.19,0.77,0.42,0.43,0.0842,0.0954,0.0078,0.0447,0.0447,0.1422,1.67,0.0287,-0.2294,0.2915,-0.8924,1.7932,Feb 15/a,2.57,0.0,False,True,2
4083,UCBI,RUT,Financial,Banks - Regional,USA,3040000000.0,16.54,10.73,16.54,2.32,0.96,-999.0,12.75,-999.0,0.037,0.599,0.5,0.0234,0.1033,-0.0579,0.01,0.181,0.1547,-0.8578,0.0073,0.0,0.8294,0.0082,0.0251,0.0626,0.0498,0.07,-999.0,0.11,0.11,-999.0,0.1375,-0.038,-0.1192,0.0497,-0.2273,0.95,-0.092,-0.2293,0.2548,-0.8481,3.6473,Jan 24/b,25.56,0.0,False,True,4
344,ATHM,-999,Communication Services,Internet Content & Information,China,3240000000.0,12.2,11.62,4.64,3.2,0.96,0.97,-999.0,27.09,0.0538,0.2604,0.47,0.0207,0.0429,-0.0884,0.0263,-0.0118,-0.0061,-0.2549,0.0011,0.0,0.5007,-0.0393,0.0143,0.0778,0.0784,5.03,6.31,0.0,0.0,0.8033,0.2617,-0.0309,0.0516,-0.0234,-0.1578,0.22,0.0005,-0.2284,0.105,-0.8218,0.3764,Feb 06/b,26.31,0.0,False,True,4
1471,FARM,-999,Consumer Defensive,Packaged Foods,USA,74800000.0,-999.0,-999.0,-999.0,0.2,1.71,10.52,-999.0,0.34,-999.0,-999.0,-0.16,0.9356,0.0385,-0.2945,0.3,-0.1023,-0.3259,1.1779,0.2064,0.0235,0.4385,0.014,0.0115,-0.426,-0.6755,1.42,0.67,0.94,1.23,0.334,-0.1491,-0.0139,-0.0608,0.3396,-0.2232,1.76,0.0482,-0.2283,1.0286,-0.9099,1.0286,Feb 08/a,3.55,257766.0,True,False,1
1027,CSTE,-999,Industrials,Building Products & Equipment,Israel,152230000.0,-999.0,-999.0,-999.0,0.27,0.42,1.67,2.43,2.64,-999.0,-999.0,-0.16,0.7044,0.552,-999.0,0.146,0.0108,-0.1935,0.3174,0.4064,0.0,0.3433,-0.0495,0.0058,-0.2925,-0.2493,2.64,1.51,0.37,0.39,0.2028,-0.1905,0.0756,0.0782,0.1053,-0.2588,0.41,0.0958,-0.2283,0.2599,-0.9374,0.2599,Feb 21/b,4.41,0.0,False,True,4
3550,SBCF,RUT,Financial,Banks - Regional,USA,2010000000.0,19.26,13.5,2.14,2.62,0.95,-999.0,14.67,-999.0,0.0316,0.5755,0.36,-0.1593,0.1356,-0.0222,0.09,0.2378,0.3337,0.0328,0.0151,0.001,0.8184,0.0249,0.0218,0.056,0.0451,0.05,-999.0,0.1,0.28,-999.0,0.1356,-0.0264,-0.1075,0.0292,-0.2227,1.16,-0.0977,-0.2277,0.3157,-0.8524,3.2891,Jan 25/a,23.59,24988.0,False,True,5
250,AOUT,-999,Consumer Cyclical,Leisure,USA,103520000.0,-999.0,15.89,-999.0,0.53,0.56,12.35,5.2,0.65,-999.0,-999.0,0.02,-0.4861,1.0405,-999.0,-999.0,0.0594,0.0642,-0.7868,0.0572,0.0091,0.523,0.079,0.0102,-0.0558,-0.0512,4.83,1.62,0.13,0.13,0.459,-0.0552,-0.0338,-0.1304,-0.0396,-0.1462,0.28,-0.0733,-0.2271,0.1478,-0.7815,0.1478,Mar 07/a,8.0,50026.0,False,True,5
1655,FUTU,-999,Financial,Capital Markets,Hong Kong,4810000000.0,13.15,11.45,8.38,3.8,2.43,4.63,-999.0,11.28,-999.0,0.0,0.58,0.4941,0.0978,-999.0,0.0157,0.9165,0.3664,0.4857,0.0308,0.0,0.2606,0.0037,0.0449,0.1998,0.1846,-999.0,-999.0,0.0,0.22,0.9372,0.4399,0.0459,0.0932,-0.0795,0.1237,0.79,0.05,-0.2263,0.4542,-0.7443,5.3995,Mar 14/b,52.22,0.0,False,True,3
