No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,Fundamental Score
3899,TG,Industrials,Metal Fabrication,USA,160010000.0,-999.0,-999.0,-999.0,0.22,1.03,1.41,-0.0624,-0.0201,0.0,0.5892,-0.0052,2.11,-0.4107,1.11,1.09,-0.1024,-0.0643,-0.6274,0.069,-0.794,3.8289,4.65,0.0,False,True,2
3272,PRTS,Consumer Cyclical,Internet Retail,USA,159270000.0,-999.0,-999.0,-999.0,0.24,1.28,1.16,-999.0,0.2498,0.0005,0.7475,-0.0053,2.25,-0.0729,0.69,0.34,-0.0124,-0.1136,-0.6277,0.108,-0.8809,2.1477,2.77,0.0,False,False,3
1794,GORV,Consumer Cyclical,Auto & Truck Dealerships,USA,72680000.0,-999.0,-999.0,-999.0,0.06,0.27,2.35,0.2649,0.2283,0.3125,0.8437,0.0018,6.1,-0.0124,0.17,2.21,-0.007,-0.1737,-0.6279,0.3231,-0.7988,2.3419,5.18,0.0,False,True,4
2218,JRVR,Financial,Insurance - Specialty,Bermuda,347040000.0,6.08,5.37,0.88,0.37,0.62,-999.0,-0.1633,-0.0075,0.0,0.928,-0.0676,1.16,0.1023,-999.0,0.46,0.0644,0.011,-0.63,0.1511,-0.8394,0.1511,9.22,0.0,False,True,3
905,CMTL,Technology,Communication Equipment,USA,177650000.0,-999.0,12.91,-999.0,0.31,0.4,0.64,-999.0,0.0011,0.0,0.6982,-0.0189,1.32,-0.031,0.69,0.41,-0.0427,-0.2969,-0.6301,0.0048,-0.8924,12.4569,6.24,0.0,False,True,4
4084,UNFI,Consumer Defensive,Food Distribution,USA,951150000.0,-999.0,19.66,-999.0,0.03,0.56,0.62,-0.3442,0.3013,0.0004,0.8193,-0.0008,3.04,-0.0458,0.51,2.11,-0.0027,0.036,-0.6357,0.243,-0.8092,3.5743,16.01,-14798.0,False,True,3
3732,SPWH,Consumer Cyclical,Specialty Retail,USA,138420000.0,-999.0,-999.0,-999.0,0.11,0.51,0.08,0.1883,0.1621,0.0959,0.949,-0.0691,4.49,-0.0332,0.09,2.01,-0.0071,-0.1642,-0.636,0.2416,-0.7996,0.2416,3.7,571111.0,True,True,4
175,ALTO,Basic Materials,Specialty Chemicals,USA,130180000.0,-999.0,27.69,-999.0,0.1,0.46,0.48,0.0681,0.0055,0.0,0.403,-0.152,1.22,-0.1334,1.9,0.34,-0.034,-0.2617,-0.6382,0.4999,-0.9996,7.1818,1.8,0.0,False,True,6
2188,JD,Consumer Cyclical,Internet Retail,China,29680000000.0,10.24,6.76,0.54,0.19,1.09,25.14,-999.0,0.2271,0.0,0.1656,-0.1109,1.54,0.1099,1.1,0.3,0.0222,-0.16,-0.6388,0.0461,-0.7938,0.1624,21.78,0.0,False,True,4
1452,EXK,Basic Materials,Other Precious Metals & Mining,Canada,323500000.0,27.93,23.14,-999.0,1.36,0.94,0.24,-0.1578,0.1069,0.0,0.211,0.0808,1.97,0.0339,1.87,0.03,0.0465,-0.1598,-0.644,0.0728,-0.8763,15.2,1.62,0.0,False,True,5
4017,TTEC,Technology,Information Technology Services,USA,906200000.0,22.24,8.65,-999.0,0.36,1.55,3.34,0.6939,0.1261,0.0,0.3655,-0.0196,5.59,0.0744,1.57,1.88,0.0163,-0.0631,-0.6474,0.2515,-0.8314,4.9343,19.11,0.0,False,True,4
74,ADTN,Technology,Communication Equipment,USA,527290000.0,-999.0,55.83,-999.0,0.41,0.77,1.48,-999.0,0.2225,0.0,0.8058,0.4331,2.24,-0.1307,1.42,0.34,-0.0793,0.0089,-0.651,0.3646,-0.8595,0.3958,6.7,0.0,False,True,5
3643,SKYX,Industrials,Electrical Equipment & Parts,USA,133650000.0,-999.0,-999.0,-999.0,3.65,7.81,0.21,0.3123,-0.6742,0.0,0.1103,2.2751,17.03,-2.1889,0.72,2.14,-0.883,-0.112,-0.6523,0.2083,-0.9094,0.2083,1.45,0.0,False,False,2
1110,DAO,Consumer Defensive,Education & Training Services,China,118850000.0,-999.0,-999.0,-999.0,0.16,-999.0,1.43,-0.3785,0.6358,0.0,0.444,-0.006,5.89,-999.0,0.32,-999.0,-0.112,-0.0916,-0.655,0.1735,-0.9277,0.1735,3.45,0.0,False,False,4
757,CCRD,Technology,Software - Application,USA,102040000.0,26.37,32.68,-999.0,1.71,1.88,4.36,1.0737,0.3858,0.0,0.4392,-0.0173,11.85,0.0733,4.74,0.03,0.0654,-0.1018,-0.6592,0.0458,-0.785,23.4717,12.09,0.0,False,True,5
3752,SRTS,Healthcare,Medical Devices,USA,51760000.0,-999.0,60.19,-999.0,2.08,1.16,1.25,-999.0,0.4633,0.0063,0.158,0.1967,0.42,-0.0195,5.49,0.02,-0.0358,0.2041,-0.6595,0.7654,-0.7928,0.7951,3.16,31763.0,False,True,4
2036,IEP,Energy,Oil & Gas Refining & Marketing,USA,7550000000.0,-999.0,18.96,-999.0,0.61,1.79,14.88,-999.0,0.1603,0.0,0.9064,0.0314,3.88,-0.1753,2.28,2.71,-0.0635,0.0751,-0.6624,0.226,-0.8756,2.1293,18.39,0.0,False,False,3
333,ASYS,Technology,Semiconductor Equipment & Materials,USA,57330000.0,-999.0,-999.0,-999.0,0.51,0.65,0.93,-999.0,0.047,0.049,0.6299,-0.0081,0.6,-0.1348,1.56,0.25,-0.111,-0.2208,-0.6628,0.1245,-0.8688,3.3093,4.04,792055.0,True,True,5
271,APYX,Healthcare,Medical Devices,USA,92840000.0,-999.0,-999.0,-999.0,1.85,2.78,0.64,-0.3211,0.3375,0.0119,0.5537,-0.0047,10.53,-0.4023,3.78,0.43,-0.3013,0.1366,-0.6637,0.9007,-0.8469,6.1467,2.68,83975.0,False,False,4
3530,SAVE,Industrials,Airlines,USA,687770000.0,-999.0,-999.0,-999.0,0.13,0.52,9.61,-999.0,0.2674,0.0,0.7017,0.0037,1.34,-0.3387,0.91,5.01,-0.0984,-0.5068,-0.6637,0.5786,-0.9197,0.5786,6.3,0.0,False,False,3
1961,HROW,Healthcare,Drug Manufacturers - Specialty & Generic,USA,332590000.0,-999.0,60.45,-999.0,2.91,4.39,2.1,0.0303,0.2243,0.0156,0.776,-0.0457,8.09,-0.3692,5.33,2.5,-0.1244,-0.0462,-0.6648,0.2461,-0.9408,17.94,9.47,990926.0,True,False,4
2394,LL,Consumer Cyclical,Home Improvement Retail,USA,70670000.0,-999.0,-999.0,-999.0,0.07,0.38,0.32,0.2066,0.0064,0.0,0.3987,-0.1266,3.3,-0.4531,0.19,1.32,-0.1052,-0.3169,-0.6652,-0.0537,-0.9809,0.0362,2.29,0.0,False,True,4
3414,RILY,Financial,Financial Conglomerates,USA,620470000.0,-999.0,-999.0,-999.0,0.43,1.5,138.45,-999.0,0.3389,0.0047,0.482,-0.0418,6.92,-0.1461,-999.0,5.94,-0.0521,-0.0663,-0.6658,0.2186,-0.8688,128.8826,20.29,2002686.0,True,True,2
2977,OLPX,Consumer Cyclical,Specialty Retail,USA,1550000000.0,19.87,13.69,-999.0,3.24,1.84,0.66,-999.0,0.7338,0.0001,0.2012,-0.0155,3.26,0.1024,8.68,0.78,0.17,0.0158,-0.6676,0.7546,-0.9224,0.7546,2.36,150179.0,True,True,5
4066,UEIC,Technology,Consumer Electronics,USA,111110000.0,-999.0,26.0,-999.0,0.25,0.61,4.64,-999.0,-0.0489,0.125,0.6877,-0.0191,1.72,-0.4365,1.04,0.5,-0.22,0.0171,-0.6689,0.2222,-0.8933,3.576,8.58,2167407.0,True,True,4
3727,SPRU,Technology,Solar,USA,74200000.0,-999.0,-999.0,-999.0,0.9,0.31,10.57,-999.0,-0.3333,0.0,0.1674,-0.5343,7.42,-0.2154,2.8,2.62,-0.9203,0.0013,-0.6718,0.2446,-0.9855,0.2446,4.07,0.0,False,True,3
760,CCSI,Technology,Software - Infrastructure,USA,396830000.0,5.25,3.83,-999.0,1.09,-999.0,7.98,-0.1677,-0.0751,0.0,0.9763,0.0708,5.43,-999.0,2.26,-999.0,0.21,-0.1014,-0.6722,0.1582,-0.7064,0.1582,20.35,0.0,False,True,5
3613,SHYF,Industrials,Farm & Heavy Construction Machinery,USA,380620000.0,13.6,19.29,0.91,0.39,1.49,0.29,0.1749,0.1806,0.0041,0.8358,0.0129,3.56,0.1138,1.05,0.52,0.0296,-0.0436,-0.6745,0.0683,-0.7963,65.1701,11.1,125473.0,True,True,5
2054,IHRT,Communication Services,Broadcasting,USA,420960000.0,-999.0,34.75,-999.0,0.11,-999.0,1.48,0.1753,0.0317,0.0052,0.7642,-0.0056,6.99,-12.3276,1.82,-999.0,-0.2719,0.1508,-0.677,0.6394,-0.897,0.6394,2.91,407016.0,True,False,6
210,AMRC,Industrials,Engineering & Construction,USA,1100000000.0,24.14,11.36,0.89,0.87,1.27,3.15,0.1676,0.2426,0.0032,0.6155,-0.0038,6.81,0.0559,1.13,1.71,0.0368,-0.2528,-0.6785,0.1467,-0.7929,4.3964,21.1,1150057.0,True,True,4
1221,DQ,Technology,Solar,China,1340000000.0,2.03,5.0,-999.0,0.5,0.28,43.79,0.6878,1.0801,0.0,0.5737,0.0583,3.25,0.1572,4.58,0.0,0.263,-0.226,-0.679,-0.0061,-0.863,25.25,17.85,0.0,False,True,7
973,CPSI,Healthcare,Health Information Services,USA,145210000.0,-999.0,31.61,-999.0,0.48,0.64,0.1,-999.0,0.0115,0.0,0.8956,-0.0024,1.42,-0.0033,1.42,0.65,-0.0025,-0.0507,-0.6844,0.0889,-0.8712,0.0889,9.98,0.0,False,True,5
928,CNTY,Consumer Cyclical,Resorts & Casinos,USA,97460000.0,-999.0,-999.0,-999.0,0.19,0.76,6.23,0.0109,0.2678,0.0097,0.6321,-0.0111,7.28,-0.1565,2.39,7.89,-0.042,-0.2555,-0.6916,0.0094,-0.8048,7.56,3.21,236815.0,True,True,5
1879,HE,Utilities,Utilities - Regulated Electric,USA,1470000000.0,7.08,6.45,1.68,0.39,0.66,6.21,0.0768,0.0793,0.0,0.5817,0.0037,5.39,0.0941,3.9,1.74,0.0555,-0.0142,-0.6937,0.4779,-0.7572,1.1973,13.39,0.0,False,True,5
3633,SKIL,Consumer Defensive,Education & Training Services,USA,107170000.0,-999.0,-999.0,-999.0,0.19,0.24,16.95,-999.0,0.0739,0.0121,0.3024,-0.4469,4.96,-0.3149,0.94,1.45,-0.2871,-0.1924,-0.694,0.0061,-0.9484,0.0145,13.28,85539.0,False,False,3
462,BCOV,Technology,Software - Application,USA,98240000.0,-999.0,23.79,-999.0,0.49,1.06,0.38,0.1768,0.0645,0.0543,0.7684,0.0016,4.03,-0.2635,0.64,0.24,-0.1287,-0.0778,-0.6942,0.0762,-0.9114,0.0762,2.26,411402.0,True,True,4
2055,IHS,Communication Services,Telecom Services,United Kingdom,1030000000.0,-999.0,5.73,-999.0,0.48,4.01,1.28,-0.3644,0.1403,0.0,0.188,-0.0026,1.32,-2.2901,0.88,16.18,-0.8181,-0.2977,-0.696,-0.0253,-0.8333,0.0226,3.08,0.0,False,False,2
2085,INCR,Healthcare,Drug Manufacturers - Specialty & Generic,Israel,54680000.0,9.13,-999.0,-999.0,0.46,0.4,0.69,-999.0,2.4615,0.0,0.1216,-999.0,3.1,0.0437,1.21,0.32,0.0507,-0.0617,-0.6977,0.2121,-0.938,0.2121,1.2,0.0,False,True,5
2801,NIU,Consumer Cyclical,Auto Manufacturers,China,116370000.0,-999.0,7.8,-999.0,0.3,0.62,2.76,0.2354,0.2413,0.0,0.1516,-0.1929,3.4,-0.1417,1.31,0.29,-0.0643,-0.2015,-0.7061,-0.0117,-0.9683,0.012,1.69,0.0,False,True,6
3867,TCS,Consumer Cyclical,Specialty Retail,USA,87920000.0,-999.0,25.5,-999.0,0.09,0.38,0.2,-999.0,0.0421,0.0036,0.3943,-0.0158,2.17,-0.6593,0.29,2.49,-0.235,-0.1318,-0.7069,0.1333,-0.9639,0.1333,1.7,131172.0,True,True,3
524,BIG,Consumer Defensive,Discount Stores,USA,170060000.0,-999.0,-999.0,-999.0,0.04,0.54,1.59,-999.0,0.0155,0.006,0.7309,-0.1162,4.71,-0.8465,0.15,7.8,-0.0959,-0.086,-0.7086,0.6772,-0.9205,3.8545,5.82,75480.0,False,True,3
1488,FCEL,Industrials,Electrical Equipment & Parts,USA,573790000.0,-999.0,-999.0,-999.0,4.65,0.84,0.79,0.5065,0.1297,0.0,0.4459,0.0418,6.17,-0.1447,5.95,0.17,-0.8977,-0.0503,-0.7087,0.2946,-0.9998,8.4776,1.27,0.0,False,False,6
2375,LGO,Basic Materials,Other Industrial Metals & Mining,Canada,126820000.0,-999.0,9.9,-999.0,0.63,0.5,0.63,0.3194,0.052,0.0,0.2254,-999.0,3.59,-0.1288,1.62,0.26,-0.1685,-0.0902,-0.7118,0.0645,-0.987,1.3571,1.98,0.0,False,True,6
4129,VATE,Industrials,Engineering & Construction,USA,80020000.0,-999.0,-999.0,-999.0,0.05,-999.0,0.7,0.1459,0.0624,0.0,0.327,-0.0723,27.42,-999.0,0.96,-999.0,-0.0238,-0.071,-0.7139,0.2229,-0.9239,0.5833,1.01,0.0,False,False,5
1760,GLT,Basic Materials,Paper & Paper Products,USA,61320000.0,-999.0,-999.0,-999.0,0.04,0.24,1.25,-999.0,0.1543,2.3633,0.7895,-0.0402,5.92,-0.3614,1.15,3.37,-0.0726,-0.1311,-0.7178,0.0462,-0.9575,0.0462,1.36,2374207.0,True,True,4
680,BYND,Consumer Defensive,Packaged Foods,USA,414990000.0,-999.0,-999.0,-999.0,1.19,-999.0,3.41,-0.6269,0.6993,0.0,0.5004,-0.3859,8.13,-999.0,3.51,-999.0,-0.7147,-0.2075,-0.7188,0.1523,-0.9732,0.1523,6.43,0.0,False,False,5
4026,TUP,Consumer Cyclical,Packaging & Containers,USA,76810000.0,-999.0,-999.0,-999.0,0.06,-999.0,2.47,0.0049,-0.1057,0.0,0.2677,-999.0,4.9,-999.0,0.21,-999.0,-0.0136,-0.1369,-0.7191,1.7213,-0.9829,1.7213,1.66,0.0,False,True,4
3126,PETS,Healthcare,Pharmaceutical Retailers,USA,129010000.0,-999.0,42.07,-999.0,0.48,1.13,2.53,-0.6368,-0.0101,0.0658,0.578,-0.0886,8.96,-0.0483,1.64,0.02,-0.0225,-0.1547,-0.7306,0.1091,-0.8945,69.8452,6.1,451683.0,True,True,3
3772,STEM,Technology,Software - Infrastructure,USA,466140000.0,-999.0,-999.0,-999.0,1.04,1.03,0.8,-6.974,1.0895,0.0026,0.7096,0.0211,8.87,-0.268,1.58,1.34,-0.307,-0.1069,-0.7368,0.2833,-0.9419,0.2833,2.99,144421.0,True,False,3
2094,INGN,Healthcare,Medical Devices,USA,155240000.0,-999.0,-999.0,-999.0,0.47,0.67,5.92,-999.0,0.0193,0.0,0.9219,-0.0004,3.33,-0.4558,3.33,0.1,-0.4042,0.1438,-0.7449,0.6126,-0.9769,0.6126,6.66,0.0,False,False,5
2233,KC,Technology,Software - Application,China,609240000.0,-999.0,-999.0,-999.0,0.58,0.62,1.58,-0.1303,0.4278,0.0,0.1938,-0.1069,6.12,-0.2943,1.17,0.15,-0.3213,-0.2774,-0.7453,0.0531,-0.9654,0.4576,2.58,0.0,False,False,5
2135,IRBT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,362590000.0,-999.0,-999.0,-999.0,0.4,1.43,6.8,-999.0,0.0305,0.0,0.8047,0.3616,1.38,-0.7984,0.96,0.94,-0.3557,-0.5938,-0.7473,0.007,-0.9341,0.8586,13.01,-765292.0,False,True,3
946,COMM,Technology,Communication Equipment,USA,475010000.0,-999.0,2.93,-999.0,0.06,-999.0,2.45,-999.0,0.2325,0.0688,0.9041,-0.002,2.51,-18.3838,1.2,-999.0,-0.2674,-0.0347,-0.7489,0.6716,-0.9476,0.6716,2.24,906835.0,True,False,5
686,BZUN,Consumer Cyclical,Internet Retail,China,119780000.0,-999.0,10.62,-999.0,0.1,0.23,7.17,-999.0,0.1256,0.0,0.3071,-0.0746,4.41,-0.1223,1.63,0.59,-0.0595,-0.1823,-0.7491,0.1263,-0.9683,0.1263,2.14,0.0,False,True,5
2643,MPW,Real Estate,REIT - Healthcare Facilities,USA,1960000000.0,-999.0,4.96,-999.0,1.43,0.24,0.57,0.1291,0.1966,0.0,0.7588,0.0048,7.8,-0.0041,-999.0,1.23,-0.0254,-0.2372,-0.7605,0.1233,-0.865,0.1884,3.28,0.0,False,True,4
4091,UP,Industrials,Airports & Air Services,USA,2360000000.0,-999.0,-999.0,-999.0,1.66,3.88,0.35,-999.0,0.5206,-0.0,0.1532,-0.0287,2.41,-2.1772,0.44,2.2,-0.4559,0.1182,-0.7685,2.449,-0.9775,2.449,3.38,-36051.0,False,False,2
119,AHT,Real Estate,REIT - Hotel & Motel,USA,60050000.0,-999.0,-999.0,-999.0,0.04,-999.0,10.32,0.4813,0.1285,0.0,0.3587,0.0559,4.62,-999.0,-999.0,-999.0,-0.163,-0.081,-0.7686,0.4032,-0.9983,0.4032,1.74,0.0,False,False,5
2444,LUMN,Communication Services,Telecom Services,USA,1310000000.0,-999.0,-999.0,-999.0,0.09,0.59,0.31,-999.0,-0.0703,0.0872,0.674,0.0065,8.64,-1.5372,1.07,9.1,-0.7663,-0.1499,-0.7751,0.6665,-0.9735,0.6665,1.3,1617366.0,True,True,3
4184,VNET,Technology,Information Technology Services,China,212830000.0,-999.0,-999.0,-999.0,0.2,0.25,2.89,0.0838,0.2019,0.0,0.4191,0.0679,3.9,-0.0409,0.71,2.61,-0.0354,-0.4257,-0.777,-0.0867,-0.9666,0.0206,1.49,0.0,False,True,4
1049,CTSO,Healthcare,Medical Devices,USA,53250000.0,-999.0,-999.0,-999.0,1.44,2.42,0.16,-0.1877,0.1521,0.0391,0.3094,-0.0291,5.87,-0.8131,1.36,0.97,-0.6323,-0.1707,-0.7778,0.2143,-0.9897,0.36,1.02,305002.0,True,False,4
1134,DDL,Consumer Defensive,Grocery Stores,China,255540000.0,-999.0,21.04,-999.0,0.09,4.73,4.29,-999.0,0.9924,0.0,0.119,0.0366,9.53,-0.1561,0.86,12.33,-0.0023,-0.1212,-0.7855,0.3333,-0.9691,0.3333,1.42,0.0,False,False,2
3634,SKIN,Consumer Defensive,Household & Personal Products,USA,391180000.0,-999.0,60.0,-999.0,0.98,4.39,4.26,-999.0,0.4351,0.0049,0.8133,-0.0093,2.09,-0.5113,5.27,8.36,-0.2227,0.0456,-0.7856,1.2074,-0.9012,1.2074,2.98,1348188.0,True,True,3
610,BRBS,Financial,Banks - Regional,USA,53380000.0,-999.0,-999.0,-999.0,0.27,0.29,-999.0,-999.0,0.6198,0.0,0.4128,0.0158,12.39,-0.2919,-999.0,1.74,-0.3267,-0.0722,-0.7862,0.3567,-0.8554,0.3567,2.78,0.0,False,True,3
3168,PIII,Healthcare,Medical Care Facilities,USA,135980000.0,-999.0,-999.0,-999.0,0.12,0.72,0.5,-999.0,0.4723,0.019,0.1961,0.0014,7.77,-0.9498,0.67,0.65,-0.1073,-0.0321,-0.7878,0.685,-0.9295,0.685,1.18,4211163.0,True,False,4
3002,OPI,Real Estate,REIT - Office,USA,176020000.0,-999.0,-999.0,-999.0,0.33,0.13,0.81,-999.0,0.1003,0.0,0.7174,-0.0016,4.28,-0.0193,-999.0,1.9,-0.0495,-0.3455,-0.8006,0.068,-0.9681,0.068,3.61,0.0,False,True,3
1699,GDS,Technology,Information Technology Services,China,963210000.0,-999.0,-999.0,-999.0,0.69,0.34,5.63,-0.1995,0.352,0.0,0.2203,-0.1155,10.2,-0.0567,1.52,2.08,-0.1389,-0.3626,-0.8015,-0.0019,-0.955,0.0426,5.26,0.0,False,False,4
4310,WOOF,Consumer Cyclical,Specialty Retail,USA,665860000.0,-999.0,17.69,-999.0,0.11,0.56,0.53,-999.0,0.0847,0.0003,0.56,-0.0701,3.05,-0.6958,0.25,2.54,-0.1989,-0.1927,-0.8028,0.042,-0.9202,0.0598,2.48,99924.0,False,True,3
3574,SEDG,Technology,Solar,Israel,3860000000.0,18.63,241.96,-999.0,1.09,1.55,18.1,-0.0272,0.3686,0.0422,0.8846,0.0173,2.49,0.0958,2.49,0.29,0.0613,-0.1611,-0.8034,0.0751,-0.8255,4.9912,68.0,1453082.0,True,True,4
659,BW,Industrials,Specialty Industrial Machinery,USA,116180000.0,-999.0,52.0,-999.0,0.11,-999.0,0.61,0.6496,-0.0059,0.0959,0.8082,0.0589,1.02,-6.5727,1.09,-999.0,-0.1365,-0.1089,-0.8097,0.3611,-0.9946,0.6883,1.3,222129.0,True,True,5
885,CMBM,Technology,Communication Equipment,USA,118980000.0,-999.0,-999.0,-999.0,0.45,0.91,0.99,0.1589,0.0594,0.0023,0.3481,0.0021,1.24,-0.1119,1.36,0.23,-0.055,-0.1163,-0.812,0.2181,-0.9352,0.2181,4.3,200567.0,True,True,6
3733,SPWR,Technology,Solar,USA,601480000.0,-999.0,-999.0,-999.0,0.33,1.42,0.61,-999.0,0.0524,0.0,0.5173,1.2859,3.67,-0.2296,0.47,0.86,-0.0705,-0.1798,-0.8155,0.2509,-0.9682,0.4121,3.43,0.0,False,True,3
3961,TPIC,Industrials,Specialty Industrial Machinery,USA,114940000.0,-999.0,-999.0,-999.0,0.07,-999.0,3.99,-999.0,0.1184,0.0181,0.9589,0.1126,3.26,-0.5478,1.44,1.59,-0.1594,-0.1001,-0.816,0.6564,-0.9668,0.6564,2.7,103841.0,True,False,4
4004,TSE,Basic Materials,Specialty Chemicals,USA,197470000.0,-999.0,-999.0,-999.0,0.05,-999.0,7.91,-999.0,0.0828,0.1289,0.8601,-0.059,1.84,-2.3662,1.24,-999.0,-0.2102,-0.1752,-0.8163,0.0768,-0.9343,0.0768,5.61,763480.0,True,True,5
1595,FOSL,Consumer Cyclical,Luxury Goods,USA,58250000.0,-999.0,-999.0,-999.0,0.04,0.21,2.21,0.3874,-0.0853,0.0,0.6548,-0.0806,7.75,-0.4102,1.31,1.57,-0.0928,-0.1488,-0.8174,0.0373,-0.992,0.0373,1.11,0.0,False,True,4
2442,LU,Financial,Credit Services,China,1370000000.0,10.23,3.47,-999.0,0.24,0.11,13.89,0.0951,0.1204,0.0,0.1728,-0.105,1.31,0.0104,-999.0,0.46,0.0235,-0.192,-0.82,0.1327,-0.9704,0.1327,2.39,0.0,False,True,5
3268,PRPL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,120330000.0,-999.0,-999.0,-999.0,0.23,0.91,0.25,-0.0085,0.2313,0.0015,0.893,-0.0809,4.08,-0.8785,0.69,1.15,-0.3239,0.2261,-0.8313,1.0914,-0.9722,1.0914,1.14,22182.0,False,True,3
4146,VERI,Technology,Software - Infrastructure,USA,66090000.0,-999.0,-999.0,-999.0,0.48,3.53,1.94,0.3518,0.5736,0.0099,0.3617,0.0124,13.22,-1.4701,0.87,7.58,-0.4792,-0.0792,-0.838,0.2027,-0.9762,0.459,1.78,101992.0,True,False,3
2629,MOND,Consumer Cyclical,Travel Services,USA,190630000.0,-999.0,-999.0,-999.0,0.95,-999.0,0.56,-999.0,0.3557,0.0013,0.2208,-0.4973,17.76,-0.9989,1.1,4.18,-0.3468,-0.1679,-0.8442,0.1563,-0.8693,0.1563,2.22,522720.0,True,False,4
2422,LPSN,Technology,Software - Application,USA,215840000.0,-999.0,36.0,-999.0,0.5,4.64,2.65,-0.5677,0.2004,0.1267,0.6549,-0.0137,3.13,-1.5103,1.15,13.06,-0.2369,-0.1766,-0.8531,0.1459,-0.963,37.1429,2.67,6292761.0,True,False,3
1450,EXFY,Technology,Software - Application,USA,139780000.0,-999.0,30.66,-999.0,0.88,1.47,1.34,-999.0,0.301,0.0493,0.3905,-0.0156,2.14,-0.3945,2.43,0.69,-0.2369,-0.2401,-0.8567,0.0987,-0.9673,0.0987,1.67,1821652.0,True,False,4
1106,DADA,Consumer Cyclical,Internet Retail,China,476860000.0,-999.0,8.15,-999.0,0.31,0.51,2.3,0.0039,0.4963,0.0,0.2335,-0.0664,1.35,-0.1508,3.26,0.0,-0.0961,-0.3418,-0.8759,0.3432,-0.9703,0.3432,1.82,0.0,False,False,6
2494,MAXN,Technology,Solar,Singapore,241200000.0,-999.0,-999.0,-999.0,0.2,1.42,5.25,0.3074,0.0748,0.0,0.5109,0.0042,3.27,-1.1212,0.87,2.56,-0.1356,-0.1358,-0.8825,0.1688,-0.9212,0.1688,4.57,0.0,False,False,3
1267,EBS,Healthcare,Drug Manufacturers - Specialty & Generic,USA,84050000.0,-999.0,1.05,-999.0,0.08,0.12,1.69,-999.0,0.1476,0.0,0.7874,-0.0191,8.75,-0.7414,0.54,1.26,-0.7206,-0.2533,-0.9028,0.0062,-0.9882,0.0385,1.62,0.0,False,True,3
3354,RBT,Technology,Software - Application,USA,51270000.0,-999.0,-999.0,-999.0,0.07,-999.0,0.36,-999.0,0.1584,0.0317,0.1411,0.2793,2.11,-1.8987,0.68,-999.0,-0.0813,-0.1982,-0.9049,0.4241,-0.9837,0.4241,1.37,149167.0,True,False,4
1058,CUTR,Healthcare,Medical Devices,USA,51450000.0,-999.0,-999.0,-999.0,0.22,-999.0,9.0,-999.0,0.1467,0.0211,1.1156,-0.0073,3.12,-44.4726,2.81,-999.0,-0.3329,-0.0706,-0.9309,0.8696,-0.9653,0.8696,2.58,346300.0,True,True,5
2822,NNBR,Industrials,Conglomerates,USA,234380000.0,-999.0,-999.0,-999.0,0.47,1.63,0.46,0.1475,-0.0825,0.0132,0.5444,-0.0604,10.82,-0.1754,1.38,0.94,-0.1094,0.4034,0.0041,4.1189,-0.8495,4.9639,4.95,118650.0,True,False,4
