No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,Fundamental Score
1054,CULP,Consumer Cyclical,Textile Manufacturing,USA,62600000.0,-999.0,15.21,-999.0,0.27,0.75,1.3,-999.0,-0.054,0.0228,0.4928,-0.0138,2.74,-0.2091,1.06,0.06,-0.0847,-0.0631,-0.1623,0.1952,-0.8664,3.2055,5.02,183147.0,True,True,4
4413,ZYXI,Healthcare,Medical Distribution,USA,420360000.0,28.95,22.88,-999.0,2.26,7.24,1.55,0.1665,0.5067,0.0,0.3054,-0.0305,16.53,0.258,4.47,1.3,0.0859,0.1892,-0.1593,0.8023,-0.7641,232.1329,12.4,0.0,False,True,4
3904,TGI,Industrials,Aerospace & Defense,USA,1120000000.0,-999.0,17.22,-999.0,0.82,-999.0,2.12,-999.0,-0.1355,0.0074,0.9228,-0.0588,3.14,-999.0,1.65,-999.0,-0.0389,0.0108,-0.1589,1.075,-0.8301,3.8096,14.52,285578.0,True,True,4
3875,TDS,Communication Services,Telecom Services,USA,2070000000.0,-999.0,-999.0,-999.0,0.4,0.45,2.59,-999.0,0.0146,0.0,0.8157,0.0102,2.43,-0.0033,1.13,0.86,-0.0167,-0.0174,-0.1577,1.8469,-0.7297,16.4772,18.32,0.0,False,True,5
2497,MAX,Communication Services,Internet Content & Information,USA,673550000.0,-999.0,-999.0,-999.0,1.71,-999.0,0.32,-999.0,0.1556,0.0,0.4201,0.0182,8.36,-999.0,0.85,-999.0,-0.1646,0.2622,-0.157,1.8228,-0.7961,1.8228,14.34,0.0,False,True,4
372,AVAH,Healthcare,Medical Care Facilities,USA,482550000.0,-999.0,-999.0,-999.0,0.26,-999.0,0.25,-0.9367,0.093,0.0,0.1803,-0.0002,9.52,-5.6705,0.87,-999.0,-0.1856,-0.0,-0.1567,1.9765,-0.8054,2.7965,2.53,0.0,False,False,4
48,ACNT,Basic Materials,Steel,USA,97860000.0,-999.0,11.1,-999.0,0.35,1.02,0.07,0.6984,0.1176,0.0,0.4788,-0.0461,0.83,-0.1871,1.41,0.9,-0.1341,0.0498,-0.1556,0.3417,-0.7964,5.6877,9.66,0.0,False,True,5
3335,QTRX,Healthcare,Medical Devices,USA,923810000.0,-999.0,-999.0,-999.0,7.92,2.62,8.66,0.2063,0.3161,0.0055,0.9021,-0.0741,1.94,-0.1061,10.27,0.12,-0.3303,-0.0074,-0.1515,1.4371,-0.7362,2.87,24.42,475068.0,True,False,5
1748,GLNG,Energy,Oil & Gas Midstream,Bermuda,2240000000.0,-999.0,10.51,-999.0,8.04,1.05,7.5,-999.0,-0.0896,0.0,0.8003,-0.0389,2.3,0.0238,1.95,0.55,0.2069,-0.0361,-0.1489,0.0871,-0.7135,7.599,21.33,0.0,False,True,4
157,ALKS,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,4470000000.0,21.7,11.16,0.88,2.81,3.29,5.33,0.0124,0.0086,0.0,1.0156,-0.0128,5.56,0.1791,2.53,0.28,0.135,-0.0178,-0.1453,0.3091,-0.7075,29.7341,26.78,0.0,False,False,6
1664,GAIA,Communication Services,Entertainment,USA,70870000.0,-999.0,-999.0,-999.0,0.89,0.75,0.49,0.3725,0.1862,0.0173,0.264,0.0571,0.84,-0.0489,0.49,0.26,-0.0551,0.0908,-0.1444,0.4597,-0.8998,0.5024,3.08,367481.0,True,True,5
3079,PBI,Industrials,Integrated Freight & Logistics,USA,699150000.0,-999.0,30.5,-999.0,0.21,-999.0,3.53,-999.0,0.0074,0.0,0.6116,-0.0242,7.31,0.1097,0.94,-999.0,-0.1181,-0.0533,-0.1436,0.4161,-0.9448,1.8167,3.96,0.0,False,True,4
3337,QUAD,Industrials,Specialty Business Services,USA,281690000.0,-999.0,13.39,-999.0,0.09,1.98,0.21,-0.3884,-0.0429,0.0,0.3439,-0.1163,17.01,-0.2995,0.51,4.84,-0.0138,0.045,-0.1435,1.0485,-0.8781,1.745,5.49,0.0,False,True,1
3935,TLS,Technology,Software - Infrastructure,USA,298670000.0,-999.0,-999.0,-999.0,1.97,1.82,1.44,-999.0,0.1314,0.0137,0.6156,0.0105,1.15,-0.2713,4.57,0.07,-0.305,0.0465,-0.142,1.8039,-0.8975,1.8039,4.29,562941.0,True,True,4
1375,ERF,Energy,Oil & Gas E&P,Canada,3190000000.0,5.07,7.43,0.12,1.8,2.66,0.22,0.3792,0.4535,0.0,0.5973,0.0273,2.13,0.6271,0.87,0.23,0.3776,0.0479,-0.141,0.2103,-0.7386,12.513,15.54,0.0,False,True,5
4379,YPF,Energy,Oil & Gas Integrated,Argentina,6360000000.0,7.05,5.77,-999.0,0.35,0.57,3.75,0.2464,0.1051,0.0,0.1121,0.042,0.98,0.0847,0.6,0.79,0.0493,-0.0308,-0.1403,0.8534,-0.7688,6.1911,16.18,0.0,False,True,5
1294,EGLE,Industrials,Marine Shipping,USA,573060000.0,25.82,11.16,-999.0,1.3,0.9,11.47,-999.0,0.3139,0.0,0.5267,-0.0911,4.37,0.0555,0.73,0.85,0.0893,0.0932,-0.1398,0.4741,-1.0,5.4916,57.71,589.0,False,True,4
859,CLF,Basic Materials,Steel,USA,9940000000.0,25.47,11.46,-999.0,0.45,1.24,0.39,-0.2679,0.9332,0.0026,0.6675,0.0634,3.01,0.05,0.62,0.39,0.0181,0.0396,-0.1375,0.4467,-0.8376,39.9669,19.69,506095.0,True,True,3
1805,GRAB,Technology,Software - Application,Singapore,13070000000.0,-999.0,-999.0,-999.0,5.92,2.08,1.24,-999.0,1.0391,0.0,0.3561,0.0128,4.14,-0.1302,3.76,0.12,-0.3871,0.0662,-0.1365,0.2774,-0.8131,0.5457,3.38,0.0,False,False,4
1295,EGO,Basic Materials,Gold,Canada,2400000000.0,-999.0,15.56,-999.0,2.54,0.7,2.35,-1.0389,0.2136,0.0,0.7566,0.0308,2.54,0.1087,2.89,0.18,-0.0252,-0.0594,-0.1364,0.4581,-0.8929,3.6984,11.84,0.0,False,True,5
3106,PDS,Energy,Oil & Gas Drilling,Canada,915610000.0,4.69,6.47,-999.0,0.64,0.85,2.87,-999.0,0.0879,0.0,0.5825,-0.333,1.86,0.2029,1.3,0.63,0.1487,0.1396,-0.1351,0.5363,-0.9158,10.7371,63.85,0.0,False,False,6
1878,HEAR,Technology,Consumer Electronics,USA,200010000.0,-999.0,43.38,-999.0,0.77,2.76,0.71,-0.6684,0.006,0.0,0.781,-0.1171,3.09,-0.5444,0.74,0.29,-0.1906,0.0466,-0.1331,0.863,-0.8716,6.0091,11.49,0.0,False,True,3
1246,DX,Real Estate,REIT - Mortgage,USA,683200000.0,-999.0,12.96,-999.0,-999.0,0.9,4.2,-0.003,0.2923,0.0,0.4811,0.0871,2.51,-0.0069,-999.0,6.18,0.144,-0.0223,-0.1326,0.2678,-0.9339,10.9411,12.06,0.0,False,True,4
2736,NAT,Industrials,Marine Shipping,Bermuda,874870000.0,7.46,6.81,1.49,2.36,1.64,0.35,-999.0,0.1252,0.0,0.4565,0.2349,1.6,0.224,1.41,0.48,0.3168,-0.0116,-0.1325,0.2853,-0.9244,1.9929,4.19,0.0,False,True,5
3929,TK,Energy,Oil & Gas Midstream,Bermuda,733660000.0,5.19,-999.0,0.43,0.48,1.05,5.63,-999.0,0.0135,0.0,0.5061,0.0606,1.12,0.2393,4.34,0.35,0.1016,0.0494,-0.1303,0.6101,-0.8813,3.7451,8.07,0.0,False,True,5
4214,VSTA,Consumer Defensive,Education & Training Services,Brazil,327290000.0,-999.0,11.17,-999.0,1.16,0.36,0.89,-0.3143,0.0681,0.0,0.1696,0.0035,0.38,-0.017,0.79,0.2,-0.0525,-0.0478,-0.1297,0.2984,-0.8228,0.8,3.96,0.0,False,False,4
1705,GEL,Energy,Oil & Gas Midstream,USA,1370000000.0,25.13,10.08,0.57,0.44,2.47,0.33,-999.0,0.0161,0.0011,0.6574,-0.0514,5.02,0.1039,0.94,2.59,0.0175,-0.0583,-0.1248,0.3894,-0.8054,5.5084,11.19,106901.0,True,True,2
2863,NRP,Energy,Thermal Coal,USA,1130000000.0,7.69,-999.0,-999.0,3.79,2.28,1.46,0.276,0.2113,0.0007,0.2856,0.0157,6.48,0.4888,1.14,0.38,0.6366,-0.0105,-0.1231,1.0018,-0.7785,18.0518,89.44,222795.0,True,True,6
2583,MITT,Real Estate,REIT - Mortgage,USA,178050000.0,11.19,8.78,-999.0,0.64,0.53,4.73,-999.0,0.5252,0.0,0.2125,-0.0327,0.37,0.0659,-999.0,9.76,0.0426,-0.0106,-0.1219,0.2552,-0.9248,0.7212,6.05,0.0,False,True,3
3817,SWKH,Financial,Asset Management,USA,213250000.0,13.73,8.42,0.69,5.62,0.77,2.48,0.3542,0.1613,0.0,0.9303,0.0022,6.45,0.0572,-999.0,0.08,0.4184,-0.0092,-0.1214,0.118,-0.999,2.7911,17.06,0.0,False,True,6
3677,SMWB,Technology,Software - Application,Israel,534930000.0,-999.0,98.94,-999.0,2.52,44.97,1.01,0.1563,0.3925,0.0,0.1911,-0.005,1.76,-1.8676,0.7,5.39,-0.1927,0.2688,-0.1201,0.5282,-0.7255,0.6016,7.0,0.0,False,False,3
1053,CULL,Financial,Banks - Regional,USA,78260000.0,18.81,-999.0,-999.0,3.78,0.74,-999.0,-0.1015,0.0475,0.0031,0.1092,0.0832,0.94,0.0402,-999.0,0.35,0.1941,0.0079,-0.1164,0.0548,-0.7657,0.1347,10.78,71685.0,False,True,5
2012,IBCP,Financial,Banks - Regional,USA,505270000.0,8.7,8.47,1.09,1.72,1.25,-999.0,0.1073,0.1107,0.0,0.7791,-0.0176,2.23,0.1571,-999.0,0.32,0.201,-0.025,-0.1148,0.6272,-0.9154,23.245,24.25,0.0,False,True,5
3685,SNDA,Healthcare,Medical Care Facilities,USA,96930000.0,-999.0,-999.0,-999.0,0.39,-999.0,2.68,0.1513,-0.1356,1.0786,1.0288,0.0082,2.76,-999.0,-999.0,-999.0,-0.1248,0.2334,-0.1124,0.975,-0.9717,0.975,11.85,10025455.0,True,True,4
2432,LRFC,Financial,Asset Management,USA,59220000.0,-999.0,15.86,-999.0,2.92,0.64,1.91,-0.095,-0.218,0.0,0.219,-0.0085,0.53,-0.027,-999.0,1.05,-0.125,-0.0175,-0.1119,0.1985,-0.8112,1.6433,22.2,0.0,False,False,2
300,ARQ,Industrials,Pollution & Treatment Controls,USA,109390000.0,-999.0,-999.0,-999.0,1.16,0.63,1.58,-999.0,0.601,0.0144,0.1648,-0.0276,0.15,-0.118,3.31,0.18,-0.1996,0.162,-0.1108,1.812,-0.8872,2.29,3.29,0.0,False,True,5
2369,LFT,Real Estate,REIT - Mortgage,USA,118040000.0,9.82,5.74,-999.0,1.23,0.64,0.95,0.1205,0.0612,0.0011,0.2364,-0.008,0.27,0.069,-999.0,4.96,0.1248,-0.027,-0.1102,0.4771,-0.8135,1.6587,2.26,48202.0,False,True,5
76,ADV,Communication Services,Advertising Agencies,USA,1280000000.0,-999.0,7.98,-999.0,0.3,1.18,0.57,-999.0,0.0886,0.0018,0.187,-0.0731,8.55,-0.8332,1.76,1.78,-0.3542,0.0711,-0.1093,2.4602,-0.7191,2.4602,3.91,767522.0,True,True,3
1114,DB,Financial,Banks - Regional,Germany,25100000000.0,5.08,4.57,3.79,0.46,0.38,-999.0,0.7165,-0.0631,0.0,0.2726,-999.0,4.57,0.0815,-999.0,2.17,0.0863,-0.0489,-0.1091,0.4113,-0.8989,1.503,12.49,0.0,False,True,3
3748,SRL,Financial,Capital Markets,China,117520000.0,-999.0,-999.0,-999.0,2.91,0.49,4.54,0.1619,-0.1364,0.0,0.2965,-0.2735,0.41,-0.0768,-999.0,0.13,-0.4913,0.1346,-0.109,1.1375,-0.9288,1.6445,7.93,0.0,False,True,4
1043,CTRN,Consumer Cyclical,Apparel Retail,USA,247150000.0,-999.0,-999.0,-999.0,0.33,1.62,6.99,0.474,0.0214,1.1063,1.0031,-0.0966,12.3,-0.0571,0.48,1.59,-0.012,0.0896,-0.1087,1.0373,-0.7403,3.3194,28.94,10042378.0,True,True,3
3950,TNK,Energy,Oil & Gas Midstream,Bermuda,1960000000.0,3.63,4.23,1.21,1.38,1.38,6.69,-999.0,0.1817,0.0,0.5005,0.2911,1.48,0.4678,3.18,0.16,0.3866,0.0694,-0.1056,0.7006,-0.7174,7.4908,57.62,0.0,False,True,5
2175,JAKK,Consumer Cyclical,Leisure,USA,332410000.0,3.84,7.06,0.26,0.46,1.68,9.58,-999.0,0.1005,0.0,0.436,-0.0154,1.17,0.5653,1.21,0.13,0.1216,0.0043,-0.104,1.4148,-0.8949,10.0033,33.01,0.0,False,True,5
2549,MFA,Real Estate,REIT - Mortgage,USA,1090000000.0,-999.0,6.84,-999.0,1.58,0.59,4.45,-999.0,0.7128,0.0,0.6235,0.0473,1.9,-0.0018,-999.0,4.37,-0.0524,-0.0512,-0.1,0.2735,-0.7346,7.3672,10.71,0.0,False,True,3
1740,GILT,Technology,Communication Equipment,Israel,366400000.0,26.1,20.87,2.61,1.39,1.38,1.77,-999.0,0.0073,0.0,0.3958,0.0401,0.53,0.0546,1.7,0.01,0.0534,0.0399,-0.0964,0.4346,-0.9982,1.9816,6.47,0.0,False,True,4
679,BYRN,Industrials,Aerospace & Defense,USA,206170000.0,-999.0,-999.0,-999.0,4.79,4.88,0.62,-999.0,5.4107,0.0059,0.2352,-0.04,7.04,-0.1676,3.11,0.05,-0.1743,0.4698,-0.0963,3.2831,-0.7655,22.1359,9.38,93617.0,False,False,4
3640,SKYH,Industrials,Aerospace & Defense,USA,256080000.0,-999.0,-999.0,-999.0,43.04,7.89,6.12,-999.0,-999.0,0.0,0.4213,-0.1669,9.21,-0.2118,9.9,10.06,-0.8544,0.0524,-0.0908,1.8241,-0.73,3.688,11.72,0.0,False,False,2
3719,SPNS,Technology,Software - Application,Israel,1550000000.0,26.53,19.61,2.73,3.08,3.69,3.13,1.6574,0.1334,0.0,0.3724,0.0573,1.48,0.1477,2.08,0.21,0.1169,0.0235,-0.0893,0.4874,-0.7952,37.7301,28.06,0.0,False,True,6
1157,DHT,Energy,Oil & Gas Midstream,Bermuda,1800000000.0,11.13,4.87,2.23,3.23,1.73,0.46,-999.0,0.18,0.0,0.5992,-0.0368,1.61,0.154,2.94,0.42,0.2902,0.0614,-0.0886,0.5144,-0.9506,2.3807,11.06,0.0,False,True,5
3538,SBLK,Industrials,Marine Shipping,Greece,2140000000.0,10.55,5.99,-999.0,2.18,1.17,3.2,-999.0,0.2937,0.0,0.3239,-0.1416,1.95,0.1134,1.21,0.58,0.224,0.079,-0.0885,0.3769,-0.9803,13.555,22.82,0.0,False,True,5
4076,UIS,Technology,Information Technology Services,USA,486660000.0,-999.0,47.44,-999.0,0.24,-999.0,5.63,-0.0387,-0.081,0.0,0.8665,0.0103,2.51,-999.0,1.37,-999.0,-0.1275,0.1722,-0.0842,1.7369,-0.9857,1.7369,7.12,0.0,False,True,4
154,ALIM,Healthcare,Drug Manufacturers - Specialty & Generic,USA,210730000.0,-999.0,57.43,-999.0,3.08,4.31,0.16,0.1208,0.0446,0.0,0.9063,0.0045,3.67,-1.3088,2.63,1.38,-0.3124,0.058,-0.0822,2.0923,-0.9789,-999.0,4.02,0.0,False,False,4
1736,GIFI,Industrials,Metal Fabrication,USA,73890000.0,-999.0,226.8,-999.0,0.51,1.03,2.56,0.4123,0.0189,0.0061,0.6014,-0.0285,2.82,-0.3581,3.01,0.0,-0.2139,0.0303,-0.0814,0.5377,-0.9137,0.6989,4.54,39700.0,False,False,5
404,AXR,Real Estate,Real Estate - Development,USA,109360000.0,5.89,-999.0,-999.0,2.67,0.96,4.12,1.6854,0.4662,0.0549,0.3787,-0.0056,2.43,0.1847,-999.0,0.0,0.4568,0.0047,-0.0808,0.7616,-0.8578,9.7017,20.75,2685134.0,True,True,6
55,ACTG,Industrials,Business Equipment & Supplies,USA,428030000.0,-999.0,15.3,-999.0,9.32,0.73,4.16,-999.0,0.5907,0.0,0.8577,-0.0381,2.9,-0.0711,22.03,0.01,-0.816,0.1053,-0.0795,0.2493,-0.9093,3.4635,4.28,0.0,False,True,5
3798,STXS,Healthcare,Medical Instruments & Supplies,USA,204620000.0,-999.0,-999.0,-999.0,6.93,10.93,0.28,0.042,0.0063,0.0154,0.4773,-0.0202,2.86,-0.6879,2.2,0.23,-0.7174,0.3329,-0.0784,0.9022,-0.9836,4.3828,2.53,305084.0,True,False,5
3302,PWFL,Technology,Communication Equipment,USA,119820000.0,-999.0,24.77,-999.0,0.91,1.49,0.53,-0.0539,0.2781,0.0,0.631,-999.0,20.2,-0.0252,1.27,0.2,-0.0655,0.1147,-0.0774,0.9634,-0.8754,0.9634,3.22,0.0,False,False,4
1176,DLNG,Energy,Oil & Gas Midstream,Greece,110340000.0,2.98,2.5,2.98,0.7,0.35,1.76,0.3367,0.0094,0.0,0.2293,-0.0169,0.27,0.0865,1.92,0.98,0.2335,0.0725,-0.0774,0.298,-0.8824,2.0596,3.0,0.0,False,True,7
399,AXGN,Healthcare,Medical Devices,USA,421790000.0,-999.0,-999.0,-999.0,2.77,4.31,0.9,-0.1728,0.1365,0.007,0.7237,0.0423,2.82,-0.2332,2.42,0.69,-0.1526,0.2273,-0.0772,1.8406,-0.8276,57.2279,9.8,95131.0,False,False,4
1102,DAC,Industrials,Marine Shipping,Greece,1450000000.0,2.58,2.57,0.86,1.51,0.5,19.05,0.2074,0.2354,0.0,0.1964,-0.2014,4.54,0.2179,2.78,0.14,0.6032,0.0081,-0.0771,0.4493,-0.8684,28.676,74.19,0.0,False,True,7
3737,SQNS,Technology,Semiconductors,France,177570000.0,-999.0,-999.0,-999.0,3.97,20.09,0.11,0.3184,0.1515,0.0,0.598,0.0146,0.69,-4.1829,0.33,6.74,-0.6401,0.0247,-0.0767,0.5699,-0.9626,0.7381,2.92,0.0,False,False,3
4218,VTEX,Technology,Software - Application,United Kingdom,1470000000.0,-999.0,174.92,-999.0,7.88,5.96,1.13,-999.0,0.3789,0.0,0.1078,-0.071,0.24,-0.0658,3.92,0.02,-0.0925,0.0635,-0.0728,1.3981,-0.7671,1.9211,7.77,0.0,False,False,4
3952,TNP,Energy,Oil & Gas Midstream,Greece,711040000.0,2.08,2.56,0.21,0.76,0.44,13.04,-999.0,0.1572,0.0,0.1799,0.2353,1.37,0.2423,1.49,0.96,0.355,0.0402,-0.071,0.5482,-0.8772,2.555,23.56,0.0,False,True,6
3806,SURG,Technology,Software - Application,USA,141620000.0,5.92,4.77,-999.0,1.0,5.06,0.75,0.4839,0.7803,0.0008,0.1086,0.1172,4.48,1.6969,1.57,0.23,0.1463,0.287,-0.069,1.1546,-0.8847,3.75,8.36,24544.0,False,False,6
1231,DSP,Technology,Software - Application,USA,136750000.0,-999.0,-999.0,-999.0,0.64,2.11,13.06,-0.1799,0.19,0.0,0.4664,-0.0232,6.31,-0.1015,3.6,0.41,-0.0294,0.1963,-0.0688,1.4044,-0.8728,1.7937,8.8,0.0,False,False,4
3841,TALK,Healthcare,Health Information Services,USA,412630000.0,-999.0,-999.0,-999.0,2.99,3.5,0.75,-999.0,0.5132,0.0,0.3211,-0.0117,2.75,-0.2779,6.6,0.0,-0.2624,0.0469,-0.0681,3.2578,-0.8016,3.749,2.47,0.0,False,False,4
921,CNSL,Communication Services,Telecom Services,USA,504260000.0,-999.0,-999.0,-999.0,0.45,1.06,0.77,-999.0,-0.0392,0.0,0.4534,-0.0076,1.8,-0.2605,1.01,2.56,-0.2476,-0.012,-0.0667,1.0667,-0.8564,1.0667,4.34,0.0,False,True,2
2688,MTG,Financial,Insurance - Specialty,USA,5240000000.0,7.6,7.5,2.46,4.54,1.09,-999.0,0.0688,0.0062,0.0,0.9528,0.0067,5.14,0.1533,-999.0,0.13,0.6172,-0.0082,-0.0666,0.5557,-0.7605,27.7211,18.91,0.0,False,True,5
4040,TWST,Healthcare,Diagnostics & Research,USA,2150000000.0,-999.0,-999.0,-999.0,8.2,3.64,5.38,-0.0609,0.6013,0.0,1.126,0.0245,9.67,-0.308,5.51,0.16,-0.7844,0.1263,-0.0639,2.2461,-0.8262,2.2461,37.2,0.0,False,False,4
2825,NNBR,Industrials,Conglomerates,USA,223020000.0,-999.0,-999.0,-999.0,0.45,1.55,0.46,0.1475,-0.0825,0.0132,0.5441,-0.0604,10.53,-0.1754,1.38,0.94,-0.1094,0.2492,-0.0617,3.8707,-0.8568,4.6747,4.71,118650.0,True,False,4
3054,PAGP,Energy,Oil & Gas Midstream,USA,3160000000.0,19.78,10.15,-999.0,0.06,2.06,1.33,-999.0,0.21,0.0118,0.9023,0.0144,5.55,0.125,0.84,5.41,0.0039,0.0014,-0.0573,0.3633,-0.8125,4.2874,16.07,1006694.0,True,True,2
273,AQST,Healthcare,Drug Manufacturers - Specialty & Generic,USA,186950000.0,-999.0,-999.0,-999.0,3.89,-999.0,0.37,-0.1973,-0.0754,0.0,0.3466,-0.0398,3.08,-999.0,1.47,-999.0,-0.252,0.2156,-0.0509,2.8887,-0.8647,3.5306,2.8,0.0,False,False,4
2281,KOPN,Technology,Electronic Components,USA,279260000.0,-999.0,-999.0,-999.0,6.35,7.84,0.19,0.1015,0.1855,0.0,0.2687,-0.1531,1.28,-0.5997,2.26,0.08,-0.4413,0.2905,-0.045,1.5957,-0.9511,11.8421,2.44,0.0,False,False,5
3257,PRLB,Industrials,Metal Fabrication,USA,1000000000.0,-999.0,-999.0,-999.0,2.03,1.46,3.98,-999.0,0.0252,0.0,0.8472,-0.0132,2.61,-0.1402,2.56,0.03,-0.212,0.0422,-0.0397,0.689,-0.8644,0.7634,38.87,0.0,False,True,4
4388,ZDGE,Communication Services,Internet Content & Information,USA,53200000.0,-999.0,7.72,-999.0,1.94,1.37,1.31,-0.2212,0.2674,0.0,0.1494,-0.1309,0.1,-0.1433,3.78,0.05,-0.2169,0.5528,-0.0395,1.2068,-0.8137,4.6149,3.71,0.0,False,True,4
2304,KT,Communication Services,Telecom Services,South Korea,6860000000.0,7.71,6.86,3.08,0.34,0.56,6.94,0.0283,-0.0094,0.0,0.2121,-0.0532,2.66,0.0537,1.1,0.65,0.0376,0.049,-0.039,0.2604,-0.8258,1.0893,13.91,0.0,False,True,5
2552,MFIC,Financial,Asset Management,USA,892010000.0,10.29,8.06,1.07,3.33,0.89,0.66,-0.215,-0.075,0.0,0.301,0.0484,7.21,0.087,-999.0,1.44,0.324,-0.0041,-0.0387,0.3157,-0.8056,1.7147,13.67,0.0,False,True,3
50,ACR,Real Estate,REIT - Mortgage,USA,83530000.0,-999.0,4.47,-999.0,0.39,0.19,11.86,-999.0,0.3434,0.0391,0.3611,-0.0473,0.48,0.0301,-999.0,4.07,-0.0288,0.0482,-0.0367,0.4915,-0.9564,2.4646,9.87,724526.0,True,True,3
2349,LCUT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,190180000.0,-999.0,12.46,-999.0,0.28,0.84,0.29,-999.0,0.0137,0.0,0.3524,-0.0027,0.8,-0.0339,1.12,1.38,-0.0114,0.2404,-0.0365,1.0232,-0.7103,7.9897,8.72,0.0,False,True,4
3708,SPB,Consumer Defensive,Household & Personal Products,USA,2620000000.0,1.86,18.59,0.1,0.9,1.14,45.25,0.1707,-0.0384,0.0711,1.128,-0.0608,4.11,-0.0997,2.75,0.65,0.6361,0.0943,-0.034,0.4995,-0.8869,10.2496,85.0,4015177.0,True,True,5
2477,MAC,Real Estate,REIT - Retail,USA,3610000000.0,-999.0,-999.0,-999.0,4.1,1.48,0.88,-999.0,-0.0172,0.0,0.9181,-0.032,6.89,-0.1034,-999.0,1.8,-0.1583,0.1134,-0.0334,0.9566,-0.8052,2.8266,16.77,0.0,False,True,1
3531,SB,Industrials,Marine Shipping,Monaco,464260000.0,6.32,6.0,0.45,1.61,0.6,0.66,-999.0,0.1872,0.0,0.1959,-0.0621,2.57,0.1114,2.07,0.57,0.2653,0.053,-0.0326,0.4007,-0.7894,13.0683,4.16,0.0,False,True,6
3055,PAGS,Technology,Software - Infrastructure,Brazil,4410000000.0,13.97,10.82,1.26,1.46,1.66,1.84,0.1336,0.3005,0.0,0.5321,0.013,3.44,0.1322,1.43,0.95,0.1027,0.105,-0.0278,0.9206,-0.7882,0.9206,13.31,0.0,False,True,6
2786,NGL,Energy,Oil & Gas Midstream,USA,768490000.0,-999.0,8.96,-999.0,0.1,1.53,0.02,0.1237,-0.0619,0.0,0.2957,-0.0443,5.42,0.053,1.0,2.05,-0.0082,0.125,-0.0275,2.488,-0.8741,4.825,5.82,0.0,False,True,2
3939,TME,Communication Services,Internet Content & Information,China,6660000000.0,22.48,18.81,9.65,1.66,2.01,4.37,0.232,0.1115,0.0,0.5571,-0.0164,1.69,0.0962,2.46,0.11,0.1684,0.0853,-0.0255,0.6789,-0.7032,2.2441,9.57,0.0,False,True,6
1652,FUSB,Financial,Banks - Regional,USA,61290000.0,7.84,-999.0,-999.0,1.09,0.66,-999.0,0.2887,0.0626,0.0039,0.1768,-0.0111,0.54,0.0966,-999.0,0.23,0.1511,0.0638,-0.0251,0.634,-0.7025,2.4575,10.44,25690.0,False,True,6
749,CCLP,Energy,Oil & Gas Equipment & Services,USA,285420000.0,-999.0,-999.0,-999.0,0.75,-999.0,0.11,0.3261,-0.0419,0.0003,0.2616,0.0002,0.74,-999.0,0.95,-999.0,-0.0271,0.1293,-0.0243,0.9327,-0.9352,4.7676,2.01,24806.0,False,False,4
3995,TRUE,Communication Services,Internet Content & Information,USA,349960000.0,-999.0,-999.0,-999.0,2.27,2.18,1.6,-0.2997,-0.173,0.0,0.7016,-0.0418,3.53,-0.3513,4.97,0.12,-0.4284,0.1728,-0.0216,1.1903,-0.8458,1.9654,3.86,0.0,False,True,3
1118,DBRG,Real Estate,Real Estate Services,USA,3290000000.0,-999.0,-999.0,-999.0,2.26,3.67,3.3,0.0064,0.0876,0.0,0.9323,0.0029,9.56,0.0487,-999.0,1.91,0.0019,0.1173,-0.0209,1.016,-0.7819,2.7857,20.14,0.0,False,False,3
804,CGNT,Technology,Software - Infrastructure,Israel,522150000.0,-999.0,-999.0,-999.0,1.72,2.77,1.05,-999.0,-0.062,0.0,0.6606,-0.047,0.55,-0.1997,1.15,0.03,-0.1322,0.1904,-0.0198,1.5132,-0.8047,2.2191,7.42,0.0,False,True,3
4144,VEON,Communication Services,Telecom Services,Netherlands,1560000000.0,-999.0,-999.0,-999.0,0.42,1.47,34.29,-999.0,-0.1746,0.0,0.2185,-0.3295,1.07,1.1228,0.97,4.55,0.3368,0.13,-0.0189,0.5422,-0.9791,2.7117,22.27,0.0,False,True,2
1814,GRPN,Communication Services,Internet Content & Information,USA,523870000.0,-999.0,25.57,-999.0,1.0,-999.0,3.18,-999.0,-0.3045,0.0178,0.5048,-0.0871,4.62,-5.8421,0.48,-999.0,-0.2635,0.3052,-0.018,4.6913,-0.9736,4.6913,16.45,3069745.0,True,True,3
3784,STNE,Technology,Software - Infrastructure,Cayman Islands,5570000000.0,30.0,14.76,0.44,5.58,2.07,3.82,-0.2178,0.4611,0.0,0.7019,0.0082,2.15,0.079,1.27,0.33,0.2044,0.0813,-0.0154,1.2967,-0.8047,1.7275,18.58,0.0,False,True,5
3840,TAL,Consumer Defensive,Education & Training Services,China,6530000000.0,-999.0,140.47,-999.0,4.91,1.8,6.93,-999.0,0.0708,0.0,0.5282,-0.0671,3.34,-0.019,3.17,0.06,-0.053,0.1252,-0.0144,1.6138,-0.8539,10.4878,13.29,0.0,False,False,4
