No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
60,ACVA,RUT,Consumer Cyclical,Auto & Truck Dealerships,USA,2310000000.0,-,145.37,-,5.01,4.92,5.12,345.87,2.79,-,-,-0.05,0.6969,1.8118,-0.2941,0.008,0.9633,0.129,0.2445,0.1864,-0.0451,0.8218,0.0412,0.07,-0.1585,-0.1338,2.02,2.02,0.22,0.22,0.4527,-0.1661,-0.0138,0.0303,-0.091,0.2624,1.43,0.0038,-0.235,0.374,-0.6217,1.3426,Feb 21/a,14.29
61,ADAP,-,Healthcare,Biotechnology,United Kingdom,272320000.0,-,-,-,3.8,3.09,1.68,-,0.71,-,-,-0.13,-1.6069,-0.1164,-0.054,0.01,1.3784,0.0474,0.2026,0.1325,-0.0056,0.5849,-0.0056,0.0239,-0.9453,-0.8764,2.92,2.92,0.23,0.29,-,-1.3305,-0.04,0.6609,1.4,-0.2727,2.3,0.5123,-0.3513,1.8571,-0.9444,1.8571,Nov 08/b,1.2
62,ADBE,"NDX, S&P 500",Technology,Software - Infrastructure,USA,247090000000.0,46.25,26.95,3.23,12.76,15.06,31.51,35.59,17.35,-,0.0,4.38,0.1151,0.132,0.1786,0.1432,0.1675,0.1322,0.2803,0.0067,-0.0158,0.8341,-0.0072,0.0118,0.3551,0.2645,1.34,1.34,0.24,0.25,0.8698,0.2802,-0.1284,-0.0792,-0.0817,0.4541,1.32,-0.0942,-0.1435,0.7158,-0.2185,2674.0104,Mar 14/a,546.66
63,ADC,-,Real Estate,REIT - Retail,USA,5730000000.0,33.54,30.74,16.69,10.67,1.14,394.81,14.77,0.14,0.0533,1.7184,0.46,0.0647,0.0249,-0.0098,0.0201,0.3151,0.2371,-0.0014,0.0169,0.0599,1.0313,0.066,0.0281,0.0345,0.0211,-,-,0.48,0.48,0.5541,0.3016,-0.0087,-0.0622,-0.022,-0.2281,0.54,-0.062,-0.2405,0.0824,-0.2916,5.8301,Feb 13/a,57.03
64,ADCT,-,Healthcare,Biotechnology,Switzerland,426590000.0,-,-,-,3.48,-,1.37,-,3.85,-,-,-0.5,-0.2032,0.1985,0.8526,0.158,1.3104,-0.8101,0.0999,0.3229,0.0,0.5912,0.056,0.0536,-7.0553,-3.3302,4.8,4.51,-,-,0.9323,-1.4564,0.2133,1.8907,8.0427,0.1941,1.71,1.2766,0.0538,13.6982,-0.9065,13.6982,Nov 07/b,5.29
65,ADEA,RUT,Technology,Software - Application,USA,1260000000.0,10.23,8.43,0.68,3.12,3.78,15.39,8.29,0.79,0.0165,-,0.25,-0.3276,0.0484,-0.1982,0.15,0.3397,-0.5193,1.0577,0.0277,-0.007,1.0127,0.0063,0.0289,0.1922,0.139,2.68,2.68,1.69,1.8,0.7626,0.3169,-0.0734,0.0773,0.2431,0.0899,2.08,0.0321,-0.0948,0.7022,-0.0948,4.715,Feb 20/a,12.12
66,ADI,"NDX, S&P 500",Technology,Semiconductors,USA,93340000000.0,28.78,21.84,-,7.58,2.63,97.42,26.25,1.93,0.0199,0.5098,1.71,-0.3086,0.2352,0.1035,-0.0151,0.1739,-0.1636,-0.4513,0.0036,-0.0457,0.8882,0.0022,0.0139,0.092,0.0792,1.37,0.86,0.18,0.21,0.5622,0.2694,-0.0348,-0.0091,0.0413,-0.0405,1.18,-0.0208,-0.0717,0.2145,-0.0717,243.4708,Feb 21/b,188.24
67,ADM,S&P 500,Consumer Defensive,Farm Products,USA,28620000000.0,7.47,9.14,-,0.29,1.14,5.68,58.64,9.45,0.0333,0.2076,1.42,-0.1041,-0.1656,0.2255,-0.066,0.1293,-0.1212,-0.1698,0.0077,0.0,0.7891,-0.0108,0.012,0.16,0.1147,1.69,1.07,0.36,0.38,0.0731,0.0405,0.0113,-0.2195,-0.2773,-0.3437,0.76,-0.175,-0.3855,0.0578,-0.4574,38.2187,Oct 24/b,53.65
68,ADMA,RUT,Healthcare,Biotechnology,USA,1190000000.0,-,22.96,-,5.09,7.88,16.09,-,0.33,-,-,0.03,0.9394,12.5,0.2948,-,0.7468,0.6372,1.1449,0.0414,-0.2061,0.7537,0.0749,0.0316,-0.1813,-0.0752,6.54,2.64,1.0,1.01,0.3044,-0.0974,0.0076,0.0518,0.3895,0.4749,0.43,0.1199,-0.033,0.7929,-0.6229,4.2277,Nov 08/a,5.28
69,ADNT,RUT,Consumer Cyclical,Auto Parts,USA,3150000000.0,15.34,8.21,0.35,0.21,1.38,3.18,7.41,10.85,0.0034,0.0,0.52,0.2775,0.5301,-,0.436,-0.0167,-0.0105,0.7082,0.0158,-0.0237,0.9304,-0.0431,0.0461,0.0952,0.0439,1.15,0.91,1.12,1.22,0.0649,0.0139,0.0108,0.0522,0.042,-0.2166,2.54,-0.0012,-0.2582,0.146,-0.6008,4.8474,Feb 07/b,34.5
70,ADP,"NDX, S&P 500",Industrials,Staffing & Employment Services,USA,103920000000.0,29.44,25.3,2.69,5.59,24.05,62.39,27.76,4.05,0.0194,0.5836,2.79,0.1079,0.0967,0.1407,0.1093,0.0625,0.0631,0.09,0.0051,-0.1169,0.8256,0.0081,0.0095,0.9738,0.4659,1.01,1.01,0.77,0.8,0.4954,0.1914,0.0119,0.0715,0.0977,0.1102,0.79,0.0617,-0.0151,0.2557,-0.0798,248.0035,Jan 31/b,252.97
71,ADPT,RUT,Healthcare,Biotechnology,USA,557360000.0,-,-,-,3.27,1.81,1.61,-,2.39,-,-,-0.34,0.1712,0.1834,-0.3291,0.216,0.3392,-0.1705,-0.7084,0.0227,-0.0001,0.9564,-0.031,0.0623,-0.5832,-0.5664,4.66,4.5,0.29,0.32,0.4549,-1.3229,0.0185,-0.0541,-0.1005,-0.6162,1.25,-0.1205,-0.6291,0.4779,-0.946,0.4779,Feb 14/a,3.85
72,ADSK,"NDX, S&P 500",Technology,Software - Application,USA,55250000000.0,60.86,31.76,4.89,10.48,37.3,28.28,31.43,9.13,-,0.0,1.95,0.1285,0.0871,-,0.1244,0.1779,0.1102,0.2228,0.0031,-0.1113,0.9234,0.0206,0.0166,0.768,0.2259,0.75,0.75,1.74,1.79,0.8964,0.174,-0.0314,0.071,0.1952,0.1266,1.44,0.059,-0.0417,0.3712,-0.25,537.4281,Feb 29/a,258.3
73,ADT,-,Industrials,Security & Protection Services,USA,6300000000.0,209.51,14.85,53.72,1.03,1.94,17.68,6.31,0.39,0.021,0.7531,0.05,0.6667,0.15,-0.1904,0.039,0.0898,-0.2285,0.5016,0.6565,0.0,0.3375,-0.0067,0.0314,0.0324,0.0031,0.72,0.63,2.75,3.01,0.4375,0.0063,0.0074,0.107,0.1016,-0.183,1.57,0.0421,-0.1893,0.3967,-0.6031,1.0059,Nov 02/b,6.83
74,ADTH,-,Communication Services,Advertising Agencies,USA,250600000.0,45.51,59.17,-,1.54,1.56,3.37,22.4,0.84,-,0.0,0.07,-0.8312,-0.1111,-,-0.129,0.1854,0.088,-1.7653,0.731,0.0,0.1525,0.004,0.0219,0.0409,0.0377,5.79,5.79,0.03,0.04,0.4436,0.0383,0.0558,0.2622,1.3279,0.6045,1.23,0.393,-0.0596,1.5586,-0.7613,1.5586,Nov 07/a,2.84
75,ADTN,RUT,Technology,Communication Equipment,USA,509190000.0,-,39.94,-,0.4,0.74,4.39,-,1.48,0.0278,-,-0.1,-1.5333,1.5062,-,0.023,0.2225,-0.2007,-0.616,0.1527,0.0,0.8114,0.4331,0.0329,-0.1307,-0.1119,2.73,1.42,0.33,0.34,0.2829,-0.0793,0.0189,-0.081,0.1742,-0.6301,1.17,-0.055,-0.6404,0.3177,-0.8644,0.3479,Feb 26/a,6.47
76,ADUS,RUT,Healthcare,Medical Care Facilities,USA,1530000000.0,26.61,19.84,1.77,1.49,2.23,19.17,15.77,4.92,-,0.0,1.17,0.1695,0.0898,0.193,0.15,0.1663,0.1257,0.3268,0.0165,-0.047,0.964,0.0249,0.0247,0.0888,0.0648,1.51,1.51,0.3,0.32,0.3062,0.0561,0.0006,0.0415,0.0928,-0.1103,0.94,0.0312,-0.1799,0.2199,-0.269,32.6786,Feb 26/a,94.3
77,ADV,RUT,Communication Services,Advertising Agencies,USA,1290000000.0,-,8.04,-,0.3,1.19,6.85,7.15,0.57,-,-,0.13,-0.3175,0.1395,-,-0.051,0.0886,0.0428,-2.1381,0.6806,0.0015,0.1893,-0.0731,0.0607,-0.8332,-0.5045,1.76,1.76,1.76,1.78,0.0756,-0.3542,-0.0025,0.0591,0.6485,0.4812,1.67,0.0461,-0.1025,2.4867,-0.717,2.4867,Nov 07/b,3.94
78,ADVM,-,Healthcare,Biotechnology,USA,420530000.0,-,-,-,116.82,2.0,3.59,-,0.57,-,-,-0.34,0.1909,0.2663,-0.039,-,-0.7112,-,0.1929,0.2366,0.0046,0.2614,0.0028,0.0077,-0.8114,-0.7515,4.32,4.32,0.63,0.74,-2.6897,-35.0519,0.1734,1.3885,1.3066,2.2621,0.81,0.8291,-0.3165,2.2742,-0.9675,2.823,Nov 09/a,2.03
79,ADX,-,Financial,Closed-End Fund - Equity,USA,2310000000.0,5.92,-,-,65.82,0.93,-,-,-,0.0077,-,-,-,-,-,-,-,0.016,-,0.0782,0.0,0.274,-,0.0058,-,-,-,-,-,-,-,-,-0.0043,0.0626,0.1274,0.2631,1.01,0.048,-0.0137,0.3632,-0.0137,39.6594,-,18.65
80,AE,-,Energy,Oil & Gas Refining & Marketing,USA,60640000.0,-,37.75,-,0.02,0.64,2.44,-,9.76,0.0404,1.1262,0.05,-2.4265,1.433,-,-,0.3107,-0.1082,0.7732,0.0219,0.0041,0.5817,-0.0295,0.004,-0.047,-0.0442,1.09,0.98,0.49,0.62,0.0037,-0.0022,-0.0153,0.0013,-0.1985,-0.5953,0.78,-0.0501,-0.6057,0.0249,-0.7366,12.5886,Nov 08/a,23.78
81,AEAE,-,Financial,Shell Companies,USA,81510000.0,71.19,-,-,-,17.69,254.72,-,0.04,-,0.0,-,-,-,-,-,0.0,-,-4.1031,0.7847,0.0,0.1996,0.7737,0.0004,0.0454,1.1265,0.11,0.11,0.0,0.15,-,-,0.01,0.0211,0.0451,0.1165,0.06,0.0253,-0.0624,0.0945,-0.0624,1.8883,-,11.12
82,AEE,S&P 500,Utilities,Utilities - Regulated Electric,USA,18280000000.0,15.79,15.2,3.29,2.31,1.65,870.33,-,0.08,0.0362,0.5702,0.61,0.0581,0.0438,0.1408,0.048,0.067,-0.1067,0.0746,0.0046,-0.0065,0.8081,-0.0165,0.013,0.1089,0.0465,0.52,0.33,1.25,1.45,0.2639,0.1459,0.0118,-0.0014,-0.1052,-0.1901,0.44,-0.0347,-0.2377,0.037,-0.2993,5.466,Feb 22/a,69.51
83,AEF,-,Financial,Closed-End Fund - Equity,USA,256800000.0,26.63,-,-,22.33,0.84,-,-,-,0.0771,-,-,-,-,-,-,-,-0.025,-,-,-,0.674,-,0.0005,-,-,-,-,-,-,-,-,0.0161,0.0653,0.0181,-0.0948,1.0,0.026,-0.0964,0.15,-0.7361,4.7563,-,5.06
84,AEG,-,Financial,Insurance - Diversified,Netherlands,9490000000.0,-,6.86,-,0.47,1.07,-,2.78,-,0.0577,-,-,1.171,2.5482,-,-,-0.1064,-0.3254,-0.8258,0.0,-,0.1015,-0.0079,0.0008,-0.0525,-0.0442,0.38,-,0.53,0.53,-,-0.0367,-0.0155,-0.0273,0.1068,0.0326,1.18,-0.012,-0.0686,0.4179,-0.9089,3.9151,Aug 17/b,5.7
85,AEHR,RUT,Technology,Semiconductor Equipment & Materials,USA,510360000.0,24.93,12.92,1.25,6.26,5.85,10.1,79.74,1.75,-,0.0,0.13,0.2966,0.7905,0.9024,0.2,0.3712,0.4466,0.5964,0.0737,-0.003,0.6829,0.3565,0.2253,0.2921,0.2255,11.53,7.28,0.07,0.07,0.5065,0.2576,0.0279,0.0333,-0.3214,-0.496,2.04,-0.164,-0.673,0.2166,-0.673,43.225,Jan 10/b,17.69
86,AEIS,RUT,Industrials,Electrical Equipment & Parts,USA,3860000000.0,30.41,17.94,6.47,2.33,3.5,3.69,26.07,28.02,0.0019,0.1176,0.67,-0.2809,0.6432,-0.0187,0.047,0.217,-0.1742,-0.1386,0.0082,-0.0237,1.0824,0.0025,0.08,0.1183,0.0629,5.1,4.1,0.78,0.82,0.3593,0.0775,-0.0126,0.0069,0.0806,0.0515,1.57,-0.0116,-0.1814,0.2637,-0.1814,34.9826,Feb 06/a,103.45
87,AEL,RUT,Financial,Insurance - Life,USA,4370000000.0,25.83,7.83,0.96,2.58,2.12,-,1.12,-,-,0.028,1.78,-0.0296,-0.0307,-0.1628,0.2681,0.0001,-0.7502,-16.5414,0.0178,-0.3123,0.9522,-0.0499,0.0237,0.2498,0.0571,-,-,0.42,0.42,-,0.0986,-0.0049,-0.0032,0.0169,0.1614,0.79,-0.0042,-0.0149,0.7501,-0.0149,17.6655,Feb 14/a,55.25
88,AEM,-,Basic Materials,Gold,Canada,23630000000.0,11.64,19.86,-,3.57,1.22,69.78,25.46,0.68,0.0335,0.4051,0.54,0.0853,-0.0055,-,-0.007,0.2535,0.2686,-2.7053,0.0021,0.0,0.6849,0.0221,0.0111,0.1089,0.0912,2.09,0.74,0.1,0.1,0.2997,0.2929,0.0253,-0.0275,-0.0002,-0.0275,1.03,-0.0643,-0.2183,0.106,-0.4643,17.2095,Feb 15/a,47.8
89,AEO,RUT,Consumer Cyclical,Apparel Retail,USA,4390000000.0,20.07,14.24,1.13,0.86,2.53,18.23,7.55,1.22,0.0196,0.5657,0.49,0.441,0.1169,-0.1085,0.177,0.0672,0.0487,0.1744,0.0832,-0.0127,0.982,-0.0243,0.0843,0.1364,0.0819,1.63,0.7,0.53,0.7,0.3324,0.043,-0.0111,0.0972,0.1353,0.4287,1.56,0.0695,-0.0347,1.2342,-0.4299,89.3344,Mar 07/b,22.23
90,AEON,-,Healthcare,Biotechnology,USA,367510000.0,16.86,-,-,-,-,22.71,-,0.44,-,0.0,-,-,-,-,-,0.0,-,20.979,0.7066,0.0,0.1388,0.0456,0.0056,0.339,-,1.19,1.19,-,-,-,-,0.0989,0.3832,0.998,-0.0198,0.23,0.3473,-0.3263,1.9347,-0.3263,1.9347,Nov 13/b,9.89
91,AEP,"NDX, S&P 500",Utilities,Utilities - Regulated Electric,USA,42780000000.0,18.7,14.52,4.45,2.18,1.69,69.21,-,1.18,0.0415,0.7055,1.26,0.036,0.0623,0.0296,0.042,0.0494,-0.0101,0.3785,0.0007,0.0,0.7698,0.0033,0.015,0.091,0.0361,0.6,0.44,1.47,1.69,0.2841,0.1149,0.0612,0.0403,0.063,-0.1053,0.5,0.016,-0.153,0.1725,-0.2296,4.4039,Feb 27/b,81.35
92,AER,-,Industrials,Rental & Leasing Services,Ireland,16310000000.0,7.19,7.56,1.33,2.23,1.01,6.26,-,12.41,0.0001,-,2.47,0.1369,0.0025,-,0.054,0.1148,0.1008,1.6777,0.0,-,0.9194,-0.0081,0.0128,0.1585,0.0395,1.22,1.2,2.92,2.92,0.5462,0.3446,0.0048,0.0394,0.1446,0.2334,1.86,0.0395,-0.0173,0.5661,-0.0173,41.4262,Feb 23/b,77.64
93,AES,S&P 500,Utilities,Utilities - Diversified,USA,11910000000.0,-,8.84,-,0.93,5.79,4.46,-,3.76,0.0406,-,0.67,0.0288,0.1044,0.0038,0.075,0.0456,-0.0532,-0.4521,0.0063,0.0089,0.9317,0.0033,0.0318,-0.1271,-0.0201,0.83,0.74,5.62,6.52,0.2015,-0.0439,0.0188,-0.0351,-0.0141,-0.3717,1.08,-0.063,-0.3691,0.4672,-0.7697,17.2283,Feb 26/a,16.77
94,AESI,RUT,Energy,Oil & Gas Equipment & Services,USA,1040000000.0,11.06,6.94,-,1.67,-,3.92,14.79,4.58,0.0465,-,0.5,0.0576,0.0458,-,-0.003,1.1712,0.1125,-0.7387,0.454,-0.0166,0.5995,-,0.1613,-,1.3154,3.99,3.81,-,-,0.5205,0.2124,0.0199,0.0709,0.0423,-,-,0.0541,-0.2702,0.21,-0.2702,0.21,Feb 27/b,17.97
95,AEVA,RUT,Technology,Software - Infrastructure,USA,277600000.0,-,-,-,96.06,0.96,1.19,-,0.89,-,-,-0.13,0.0632,0.0412,-,0.2,0.1218,-0.4105,0.1093,0.489,0.2396,0.5643,0.0381,0.0665,-0.4806,-0.586,16.48,16.3,0.02,0.03,-2.8875,-50.8969,-0.0093,0.1397,0.7918,-0.4144,-,0.2209,-0.47,1.2796,-0.9515,1.2796,Mar 05/a,1.06
96,AEYE,-,Technology,Software - Application,USA,70620000.0,-,54.55,-,2.26,9.18,21.6,-,0.28,-,-,0.03,1.5625,1.4444,0.504,-,0.5553,0.0179,0.4247,0.4826,0.0234,0.1026,-0.0276,0.0071,-0.7528,-0.8829,0.75,0.75,0.06,0.11,0.7744,-0.2329,0.1257,0.1385,0.3393,-0.1273,1.24,0.2423,-0.2395,0.5991,-0.92,7.8889,Nov 03/b,6.0
97,AFAR,-,Financial,Shell Companies,Singapore,63640000.0,48.5,-,-,-,2.55,1590.95,-,0.01,-,0.0,-,-,-,-,-,-,-,1.9271,0.5197,0.0,0.491,2.8863,0.0008,0.0435,0.1213,0.12,0.12,0.0,0.0,-,-,0.0036,0.0147,0.0333,0.111,0.01,0.014,-0.0541,0.0689,-0.0541,0.12,-,11.01
98,AFB,-,Financial,Closed-End Fund - Debt,USA,311880000.0,-,-,-,12.63,1.0,-,-,-,0.0361,-,-,-,-,-0.0184,-,-,0.031,-,-,-,0.6028,-,0.0005,-,-,-,-,-,-,-,-,0.0023,0.0159,0.0839,-0.0028,0.5,0.0071,-0.0127,0.2123,-0.3628,0.5392,-,10.85
99,AFBI,-,Financial,Banks - Regional,USA,104800000.0,16.72,-,-,2.32,0.87,-,22.78,-,-,0.0,-,-,-,0.622,-,0.2265,0.2247,-0.0916,0.2892,0.0035,0.1799,0.0298,0.0009,0.0541,0.0399,0.18,-,0.33,0.33,-,0.1428,-0.0232,0.0244,0.1656,0.097,0.47,0.0265,-0.0437,0.4526,-0.0889,1.7747,Oct 26/a,16.4
100,AFCG,RUT,Real Estate,REIT - Specialty,USA,239590000.0,7.26,5.64,-,3.27,0.71,3.27,12.7,3.58,0.1711,1.2386,0.5,-0.1833,0.0137,-,-,3.5104,-0.2119,-0.3185,0.2387,0.0,0.2821,-0.0704,0.0402,0.0964,0.077,-,-,0.26,0.26,0.802,0.4492,0.0335,0.0034,0.0427,-0.2709,1.1,-0.0209,-0.272,0.1816,-0.5408,0.1816,Mar 07/b,11.71
101,AFG,-,Financial,Insurance - Property & Casualty,USA,10340000000.0,12.27,10.3,4.68,1.34,2.61,-,8.14,-,0.0519,0.2588,2.77,0.0645,0.0662,0.1142,0.0262,0.0402,0.0917,-0.03,0.0836,-0.0012,0.6545,-0.0082,0.0081,0.2186,0.151,0.52,-,0.37,0.37,-,0.1102,0.0264,0.0684,0.1418,-0.0326,0.77,0.0547,-0.0647,0.2143,-0.1161,38.3186,Feb 06/a,123.44
102,AFL,S&P 500,Financial,Insurance - Life,USA,46390000000.0,10.24,11.46,1.38,2.48,2.06,-,13.68,-,0.0243,0.2159,1.59,0.0378,0.0713,0.156,0.074,-0.0285,-0.0581,0.5488,0.1009,-0.0038,0.5915,-0.0094,0.0194,0.1955,0.1571,1.82,-,0.32,0.32,-,0.2492,0.0147,-0.0506,-0.0129,0.146,0.91,-0.0295,-0.0791,0.3186,-0.0791,837.2528,Jan 31/a,79.38
103,AFRM,-,Technology,Software - Infrastructure,USA,11710000000.0,-,-,-,6.12,4.42,5.58,357.05,6.83,-,-,-0.69,0.284,0.2413,-0.5894,-,0.5907,0.4794,0.5058,0.2148,-0.044,0.6983,0.0491,0.1464,-0.2917,-0.0859,12.22,12.22,2.31,2.32,0.8421,-0.3919,-0.1304,-0.0498,0.4681,1.5946,3.68,-0.1224,-0.2732,3.3341,-0.7841,3.4246,Feb 08/a,38.14
104,AFT,-,Financial,Closed-End Fund - Debt,USA,218500000.0,8.45,-,-,6.43,0.95,-,-,-,0.1069,-,-,-,-,-,-,-,0.706,-,0.0007,0.0,0.3405,-,0.0022,-,-,-,-,-,-,-,-,0.0233,0.0263,0.0694,0.0423,0.48,0.0364,0.0029,0.15,-0.3075,0.7637,-,14.03
105,AFYA,-,Consumer Defensive,Education & Training Services,Brazil,1760000000.0,25.43,12.63,4.22,3.26,2.52,10.73,9.67,1.83,0.0013,0.0,0.31,0.009,0.3402,0.3827,0.0603,0.5227,0.3388,0.3208,0.7899,0.0,0.1393,-0.0663,0.0267,0.1099,0.058,1.18,1.18,0.73,0.81,0.6125,0.1299,-0.0612,-0.1166,0.0531,0.4311,0.98,-0.0646,-0.1272,1.0311,-0.4373,1.2474,Nov 13/a,19.62
106,AG,-,Basic Materials,Silver,Canada,1310000000.0,-,-,-,2.23,0.97,6.75,-,0.67,0.0066,-,-0.02,0.7664,-0.1476,-0.063,0.468,0.2208,-0.1661,-0.202,0.0235,0.0,0.2945,-,0.0663,-0.1208,-0.1028,2.97,2.37,0.18,0.19,-0.0254,-0.2772,-0.0066,-0.0215,-0.1096,-0.3619,1.41,-0.1493,-0.4362,0.0911,-0.8307,9.5814,Feb 22/b,4.55
107,AGCO,-,Industrials,Farm & Heavy Construction Machinery,USA,8190000000.0,6.99,8.53,6.64,0.57,1.88,13.75,13.99,7.95,0.0545,0.071,2.31,-0.1641,-0.0141,0.3426,0.0105,0.0942,-0.0252,0.0545,0.1709,0.0,0.8015,0.0042,0.0309,0.2744,0.1899,1.46,0.67,0.32,0.33,0.2744,0.0813,-0.0497,-0.0563,-0.0784,-0.1629,1.32,-0.083,-0.2217,-0.0036,-0.2411,71.8341,Feb 06/b,109.32
108,AGD,-,Financial,Closed-End Fund - Foreign,USA,234480000.0,-,-,-,13.07,0.94,-,-,-,0.0827,-,-,-,-,-,-,-,0.634,-,-,-,0.3722,-,0.0005,-,-,-,-,-,-,-,-,0.0011,0.0217,0.0501,-0.057,1.04,0.0141,-0.0636,0.1504,-0.7958,0.8065,-,9.43
109,AGI,-,Basic Materials,Gold,Canada,4640000000.0,22.83,21.08,-,4.64,1.61,20.2,36.72,0.58,0.0084,1.0625,0.11,0.9196,0.0327,0.0167,-0.1389,0.0603,0.1994,28.4444,0.0041,0.0,0.5949,-,0.0051,0.0733,0.0707,2.46,1.27,0.0,0.0,0.3573,0.2034,-0.0209,-0.0511,-0.0795,0.1293,1.14,-0.0914,-0.2174,0.1963,-0.2174,4.1542,Feb 21/a,11.7
110,AGIO,RUT,Healthcare,Biotechnology,USA,1480000000.0,-,-,-,55.24,1.83,1.91,-,13.9,-,-,-1.63,-0.0519,0.1196,-0.0098,0.39,0.0266,0.648,-3.5863,0.0207,-0.0506,1.0457,-0.0297,0.1341,-0.3683,-0.4056,12.27,11.99,0.07,0.09,0.4495,-13.1263,0.0545,0.2434,0.1798,-0.0433,0.77,0.1424,-0.0931,0.3392,-0.8091,0.681,Feb 15/b,26.51
111,AGL,-,Healthcare,Medical Care Facilities,USA,2890000000.0,-,-,-,0.69,3.31,5.03,-,1.41,-,-,-0.24,-0.1238,0.796,-,-,0.5052,0.7495,-0.0473,0.263,-0.0004,0.8648,0.0183,0.1495,-0.0905,-0.0964,1.5,1.5,0.05,0.06,0.0372,-0.0211,0.0425,0.0565,-0.4307,-0.6987,0.56,-0.2238,-0.7585,0.2629,-0.8414,0.2629,Feb 27/a,7.11
112,AGM,RUT,Financial,Credit Services,USA,2010000000.0,11.98,10.9,1.09,2.87,2.23,2.56,3.11,72.17,0.0238,0.2739,4.05,0.3654,0.0883,0.1602,0.11,0.0272,0.5053,0.4741,0.1603,-0.0002,0.6823,-0.009,0.0139,0.1496,0.0091,-,-,12.39,18.14,1.0,0.2417,0.0054,0.0105,0.1055,0.33,1.09,0.0072,-0.0665,0.5152,-0.0665,157.5714,Feb 23/b,185.0
113,AGNC,-,Real Estate,REIT - Mortgage,USA,6360000000.0,-,4.73,-,6.56,0.99,3.59,908.87,2.64,0.15,27.907,0.57,-0.1575,-0.0878,-0.2453,-0.0181,0.9174,-2.0035,-0.3949,0.0089,-0.0142,0.4258,0.0402,0.0621,0.0192,0.0038,-,-,0.01,7.44,1.0,0.033,0.0042,-0.0287,0.0934,-0.1742,1.44,-0.0141,-0.1813,0.3921,-0.7422,0.5168,Jan 22/a,9.48
114,AGO,-,Financial,Insurance - Specialty,Bermuda,4790000000.0,11.03,15.3,3.68,5.75,0.92,-,-,-,0.0134,0.5114,1.18,0.5392,-0.1422,-0.2019,0.03,-0.024,0.2484,14.0612,0.0572,-0.0375,0.9024,-0.0433,0.0161,0.0898,0.061,8.28,-,0.42,0.42,-,0.5481,0.0169,0.0761,0.2691,0.3362,1.12,0.0858,-0.0206,0.8496,-0.0206,30.0855,Feb 27/a,83.62
115,AGR,-,Utilities,Utilities - Regulated Electric,USA,12230000000.0,22.85,14.05,-,1.5,0.63,163.11,-,0.19,0.0556,0.7736,0.93,-0.1165,0.0935,0.1308,-0.014,0.058,-0.1073,-0.4382,0.8168,0.0,0.1272,-0.0273,0.0578,0.0276,0.0181,0.78,0.66,0.52,0.57,0.1713,0.0655,0.0411,0.0243,0.0029,-0.2308,0.54,-0.0068,-0.2411,0.1519,-0.4474,0.1519,Feb 21/a,31.63
116,AGRO,-,Consumer Defensive,Farm Products,Luxembourg,1070000000.0,7.27,7.25,-,0.83,0.84,2.74,4.87,3.62,0.0738,0.323,-,0.2975,0.069,0.6392,-0.006,0.1568,0.0545,2.439,0.0,-,0.8198,-0.1361,0.0078,0.1231,0.0632,1.89,0.9,0.84,1.16,0.1343,0.1149,0.0092,-0.0198,-0.0588,0.2232,1.11,-0.0689,-0.207,0.3515,-0.2868,1.997,Aug 10/a,9.92
117,AGS,RUT,Consumer Cyclical,Gambling,USA,357290000.0,120.18,35.51,-,1.04,5.69,8.14,8.35,1.13,-,-,0.03,1.1858,5.3586,0.3,-,0.0907,0.1421,-1.3203,0.0335,0.0,0.7864,-0.048,0.0176,0.0543,0.0047,3.04,2.34,8.89,9.03,0.4937,0.0084,0.021,0.1395,0.2784,0.407,2.43,0.1181,-0.0601,1.0398,-0.7186,12.165,Mar 05/a,9.23
118,AGTI,RUT,Healthcare,Health Information Services,USA,1070000000.0,-,13.63,-,0.92,1.13,35.19,11.21,0.23,-,0.0,0.11,-0.3609,0.0712,-,-,0.1922,0.0754,-7.7214,0.7504,-0.0025,0.2701,0.0006,0.047,-0.011,-0.005,1.63,1.25,1.19,1.24,0.3538,-0.0089,0.1029,0.1577,0.0531,-0.5865,-,0.068,-0.5972,0.5641,-0.6992,6.93,Nov 07/a,7.93
119,AGX,RUT,Industrials,Engineering & Construction,USA,626640000.0,18.79,14.16,1.88,1.19,2.2,2.13,4.74,22.03,0.0234,0.4283,0.75,-0.0343,0.4756,-0.1254,0.1,0.0822,0.3892,-0.2825,0.0522,0.0022,0.804,-0.038,0.0088,0.1219,0.1181,1.88,1.83,0.01,0.01,0.1422,0.0644,0.011,0.0171,0.0298,0.1856,0.47,0.0319,-0.0309,0.2581,-0.5817,54.9125,Dec 06/a,47.01
